item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
2,0,2,204,0,164,4,108,28,31,0,31,31,31,31,3,9,6,10
2,4,5,124,0,244,4,4,132,31,31,31,31,31,31,8,11,0,11
3,2,1,100,156,4,0,236,12,31,31,31,31,31,31,10,10,10,10
2,1,3,212,0,4,196,4,92,31,31,31,31,31,31,11,11,11,11
2,3,4,140,4,140,0,196,28,31,31,31,31,31,31,10,2,2,4
2,2,1,228,36,4,0,204,36,31,31,31,31,31,31,8,10,1,9
2,0,2,228,0,236,0,44,0,31,28,31,31,31,31,11,10,9,3
2,3,4,228,4,132,0,116,28,31,31,31,31,31,31,10,2,2,4
2,1,5,108,0,4,252,4,140,31,31,31,31,31,31,11,11,11,11
3,1,1,228,36,4,0,92,148,31,31,31,31,31,31,10,10,10,10
3,2,2,252,4,188,0,12,52,31,31,31,31,31,31,10,4,0,10
2,2,1,228,36,4,0,196,44,31,31,31,31,31,31,10,1,9,8
2,2,5,228,44,0,0,0,236,31,31,31,31,31,31,10,11,0,10
3,2,1,244,116,4,0,140,4,31,31,31,31,31,31,8,10,10,9
3,1,3,252,0,4,236,4,12,31,31,31,31,31,31,11,11,11,11
3,2,4,252,4,84,0,156,12,31,31,31,31,31,31,10,4,0,10
3,8,2,236,0,156,0,116,0,31,0,31,31,31,31,8,11,3,4
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,11,10
2,2,5,28,252,4,0,4,220,31,31,31,31,31,31,8,10,10,10
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,2,4
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
1,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,10
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,2,3,20,0,4,196,36,252,31,31,31,31,31,31,11,11,11,10
3,2,1,172,212,0,0,124,0,31,31,31,31,31,31,10,10,11,10
2,0,2,252,12,124,0,44,76,31,31,31,31,31,31,10,2,3,2
3,2,1,220,252,0,0,0,36,31,31,31,31,31,31,10,10,9,8
2,1,3,124,0,4,164,4,212,31,31,31,31,31,31,11,11,11,11
3,2,4,236,0,116,0,156,0,31,31,31,31,31,23,10,10,0,10
2,3,3,44,0,156,236,12,60,31,15,31,31,31,31,8,11,11,0
2,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,11,0
3,2,2,252,0,188,0,68,0,31,31,31,31,31,26,3,10,10,0
3,1,1,212,84,4,0,204,4,31,31,31,31,31,31,10,10,10,10
2,2,5,228,0,132,4,12,132,31,0,31,31,31,31,11,11,4,2
3,8,4,188,0,236,0,84,0,31,0,31,31,31,0,8,4,3,11
2,1,5,4,0,4,244,4,252,31,31,31,31,31,31,11,11,8,11
3,2,5,52,0,4,196,4,252,31,31,31,31,31,31,11,11,4,8
3,2,4,252,0,100,0,156,0,31,31,31,31,31,31,10,10,10,2
2,2,3,20,0,12,244,4,228,31,31,31,31,31,31,11,11,8,11
3,2,5,0,0,0,252,4,252,31,31,31,31,31,31,11,8,11,3
3,2,1,36,156,108,0,172,36,31,31,31,31,31,31,10,10,10,10
2,1,3,164,0,4,156,4,180,31,0,31,31,31,31,11,11,11,8
3,4,5,252,0,196,0,0,60,31,0,31,31,31,31,11,3,4,8
3,1,1,204,36,4,0,252,12,31,31,31,31,31,31,10,10,10,10
3,3,5,252,0,4,4,196,52,31,0,31,31,31,31,11,1,3,2
3,2,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,0,1,108,252,52,36,60,0,31,31,31,31,31,31,10,10,11,8
2,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,10
2,2,5,156,0,36,60,4,252,31,31,31,31,31,31,11,11,8,11
2,0,2,236,0,156,0,116,0,31,31,31,31,31,0,9,10,3,11
2,1,3,36,0,0,220,0,252,31,31,31,31,31,31,11,11,8,11
3,2,5,4,252,0,0,0,252,31,31,31,31,31,31,2,10,8,10
2,2,2,148,20,156,0,4,180,31,31,31,31,31,31,2,10,8,10
2,2,3,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
2,3,1,44,244,4,0,108,108,31,31,31,31,31,31,10,10,2,2
2,0,2,180,0,228,0,100,0,31,31,31,31,31,31,11,10,3,9
3,3,5,4,0,0,252,0,252,31,31,31,31,31,31,11,1,3,8
2,1,3,100,0,4,196,4,204,31,31,31,31,31,31,11,11,11,11
2,2,5,108,244,0,0,0,156,31,31,31,31,31,31,10,10,10,8
2,2,5,28,0,4,220,4,252,31,0,31,31,31,31,11,11,0,8
2,4,3,12,0,4,236,4,252,31,15,31,31,31,31,11,11,11,11
3,2,1,36,236,116,0,108,12,31,31,31,31,31,31,10,10,10,10
2,2,3,4,0,4,244,4,252,31,0,31,31,31,31,11,11,11,11
3,2,5,4,0,252,0,0,252,31,31,31,31,31,31,3,4,0,10
3,3,5,132,0,20,4,244,108,31,0,31,31,31,31,1,11,0,3
3,3,5,252,0,4,4,20,228,31,0,31,31,31,31,0,11,1,3
3,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,11,8
2,1,5,4,0,4,244,4,252,31,31,31,31,31,31,11,11,11,11
3,2,1,84,252,0,0,172,0,31,31,31,31,31,0,10,10,10,10
2,2,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,11
2,0,2,252,0,252,0,4,0,31,0,31,31,31,0,11,10,9,3
2,2,5,220,36,0,0,0,252,31,31,31,31,31,31,10,10,11,0
2,2,1,244,4,68,0,180,12,31,31,31,31,31,31,10,1,9,8
2,1,5,108,0,28,212,4,156,31,31,31,31,31,31,11,11,11,11
3,2,2,244,4,236,0,12,12,31,31,31,31,31,31,10,4,0,10
3,3,1,132,236,12,0,76,52,31,31,31,31,31,31,10,10,10,2
3,1,1,252,4,196,0,28,28,31,31,31,31,31,31,10,10,10,10
3,1,5,220,100,4,0,52,132,31,31,31,31,31,31,8,10,10,10
2,2,5,108,0,4,140,4,252,31,0,31,31,31,31,11,11,3,8
3,5,2,252,4,12,0,156,84,31,31,31,31,31,31,8,4,10,2
3,2,1,4,244,4,0,4,252,31,31,31,4,31,31,10,10,11,8
3,2,5,100,0,4,148,4,252,31,31,31,31,31,31,11,11,11,10
3,2,2,252,4,220,0,4,28,31,31,31,31,31,31,10,4,3,10
2,2,2,4,4,244,0,4,252,31,31,31,31,31,31,8,10,10,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,11
2,2,5,4,0,4,244,4,252,31,0,31,31,31,31,11,8,11,11
2,2,3,68,0,108,252,4,76,31,20,31,31,31,31,8,11,11,11
3,1,1,148,116,4,0,220,20,31,31,31,31,31,31,10,10,10,10
2,3,2,220,20,252,0,4,12,31,31,31,31,31,31,10,3,2,10
2,1,3,164,0,36,156,44,108,31,31,31,31,31,31,11,11,11,11
3,2,1,236,132,4,0,132,4,31,31,31,31,31,31,10,10,9,8
3,2,1,84,180,20,0,220,0,31,31,31,31,31,0,10,10,10,10
2,0,2,228,0,164,4,108,4,31,0,31,31,31,31,11,10,3,9
2,2,3,236,0,4,196,12,60,31,0,31,31,31,31,8,11,11,11
3,3,5,196,0,4,12,228,68,31,0,31,31,31,31,11,2,1,3
2,1,3,132,0,4,116,4,252,31,31,31,31,31,31,11,11,11,11
3,2,1,212,252,4,0,4,36,31,31,31,31,31,31,8,10,9,10
3,2,1,84,156,12,4,252,0,31,31,31,31,31,0,10,10,10,10
2,0,4,236,0,172,0,100,0,31,0,31,31,31,31,11,6,9,3
2,2,3,0,0,0,252,4,252,31,0,31,31,31,31,11,11,11,11
2,4,1,204,76,4,0,4,220,31,31,31,20,31,31,2,10,3,2
2,2,5,236,0,36,28,4,204,31,31,31,31,31,31,11,11,1,8
2,1,3,92,0,4,156,4,252,31,31,31,31,31,31,11,11,11,8
2,2,5,100,0,156,0,0,252,31,31,31,31,31,31,10,10,2,8
2,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,1,10
3,8,4,236,0,116,0,156,0,31,31,31,31,31,0,4,11,3,8
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,11,10,8
3,1,1,28,252,4,0,4,220,31,31,31,31,31,31,10,10,10,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,3,0,8
2,1,3,0,0,4,252,0,252,31,31,31,31,31,31,11,11,11,11
2,0,2,228,0,220,0,0,60,31,0,31,31,31,31,1,2,10,2
3,6,2,252,0,252,0,4,0,31,0,31,31,31,0,3,3,8,5
3,1,2,252,0,196,4,52,4,31,0,31,31,31,31,3,11,3,8
3,2,5,84,164,4,0,4,252,31,31,31,31,31,31,2,10,10,11
3,2,3,196,0,60,196,52,4,31,20,31,31,31,31,11,11,11,8
3,1,1,244,180,12,0,44,28,31,31,31,31,31,31,10,10,10,10
3,2,1,4,252,4,0,4,244,31,31,31,31,31,31,10,0,4,8
2,4,3,92,0,44,196,100,76,31,0,31,31,31,31,11,11,2,9
2,3,4,220,4,140,0,116,28,31,31,31,31,31,31,10,10,2,2
2,4,4,196,0,76,0,236,0,31,26,31,4,31,0,2,10,10,10
2,1,3,108,0,84,196,12,108,31,31,31,31,31,31,11,11,11,11
2,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,8,11
2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,2,2
3,2,5,172,4,4,0,124,204,31,31,31,31,31,31,10,10,0,2
3,3,5,252,0,44,4,172,36,31,6,31,31,31,31,0,1,11,3
3,2,2,252,0,156,0,100,0,31,31,31,16,31,0,10,10,10,0
2,0,1,252,12,52,0,108,84,31,31,31,31,31,31,2,10,3,10
2,2,5,180,156,4,0,4,164,31,31,31,31,31,31,8,10,10,0
3,2,5,140,0,4,100,12,252,31,0,31,31,31,31,8,0,11,11
3,6,2,252,0,252,0,4,0,31,0,31,31,31,0,8,3,3,3
3,2,3,4,0,4,244,4,252,31,0,31,31,31,31,8,11,11,11
2,4,5,252,0,100,20,4,132,31,31,31,31,31,31,11,11,0,8
3,2,1,76,156,12,0,140,124,31,31,31,31,31,31,10,10,10,10
2,3,4,228,4,132,0,116,28,31,31,31,31,31,31,2,2,4,10
2,2,2,236,4,244,0,4,20,31,31,31,31,31,31,10,10,8,2
3,2,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
2,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
3,2,4,236,4,36,0,156,76,31,31,31,31,31,31,2,10,10,0
2,4,3,132,0,100,36,4,236,31,0,31,31,31,31,0,11,11,8
3,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,11,8
2,4,3,220,0,84,100,4,100,31,0,31,31,31,31,11,11,0,8
3,1,1,196,60,4,0,92,156,31,31,31,31,31,31,10,10,10,10
2,2,5,28,0,4,220,4,252,31,0,31,31,31,31,11,11,3,8
3,5,2,252,4,12,0,172,68,31,31,31,31,31,31,8,4,10,2
3,1,1,252,124,4,0,52,76,31,31,31,31,31,31,10,10,10,8
3,2,2,252,4,132,0,4,108,31,31,31,31,31,31,10,4,3,10
2,2,5,20,0,4,244,4,236,31,0,31,31,31,31,11,11,11,11
3,2,5,84,0,4,164,4,252,31,31,31,31,31,31,11,11,11,10
2,2,5,12,0,84,156,4,252,31,31,31,31,31,31,11,11,2,8
2,2,2,236,4,244,0,4,20,31,31,31,31,31,31,10,10,2,8
3,2,5,4,156,92,0,4,252,31,31,31,31,31,31,10,11,10,8
2,3,1,244,12,36,0,4,212,31,31,31,31,31,31,10,10,3,2
3,3,4,252,0,28,4,196,28,31,0,31,31,31,31,11,1,0,3
2,2,3,244,0,4,180,20,60,31,20,31,31,31,31,11,11,11,8
2,1,5,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,8
2,3,2,172,0,236,76,12,12,31,15,31,31,31,31,11,11,0,8
3,2,5,0,0,0,252,4,252,31,0,31,31,31,31,11,11,11,8
3,1,1,252,60,4,0,172,20,31,31,31,31,31,31,10,10,10,10
3,2,2,244,0,236,0,0,28,31,31,31,31,31,31,10,10,2,10
3,4,2,252,0,212,4,4,36,31,0,31,31,31,31,5,11,11,3
2,2,5,172,0,4,180,12,140,31,0,31,31,31,31,11,11,0,8
2,2,2,204,4,180,0,28,92,31,31,31,31,31,31,10,10,2,8
2,2,3,196,0,4,252,36,20,31,20,31,31,31,31,11,11,11,8
3,1,1,252,36,76,0,124,20,31,31,31,31,31,31,10,10,10,10
2,3,3,244,0,116,44,92,12,31,0,31,31,31,31,11,2,1,8
3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,4,0,3,10
2,1,3,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,4,3,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
3,2,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,3,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,3,4,0,0,0,0,0,0,31,31,31,31,31,31,11,3,2,1
3,2,1,228,116,0,0,0,164,31,31,31,31,31,31,10,10,10,10
2,1,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,11,11
3,2,5,252,4,0,0,0,252,31,31,31,31,31,31,3,4,10,0
3,0,2,228,0,156,0,124,0,31,0,31,31,31,31,10,9,3,2
2,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,3,8
3,4,2,252,0,252,0,0,4,31,0,31,31,31,31,11,3,1,8
2,2,5,204,100,20,0,4,180,31,31,31,31,31,31,10,10,10,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,4,3,8
3,3,5,228,0,164,4,44,68,31,0,31,31,31,31,11,1,1,8
2,2,3,244,0,20,116,68,60,31,0,31,31,31,31,11,11,2,8
2,3,1,44,140,4,0,116,204,31,31,31,31,31,31,10,10,2,2
3,2,1,244,36,124,0,76,28,31,31,31,31,31,31,10,10,10,10
2,1,3,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
0,2,5,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
3,1,2,0,0,0,0,0,0,31,31,31,31,31,31,11,3,3,9
3,3,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
3,3,4,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,4
2,0,5,0,0,0,0,0,0,31,31,31,31,31,31,11,10,11,10
3,1,3,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,1,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
3,2,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,2,1,0,0,0,0,0,0,31,31,31,31,31,31,10,0,6,10
2,4,5,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,3,2,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,10
2,3,3,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
3,2,5,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
3,3,2,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,4
3,4,2,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,8
3,2,1,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
1,8,4,0,0,0,0,0,0,31,31,31,31,31,31,11,3,4,8
2,1,3,252,0,4,252,0,0,31,0,31,31,31,8,11,11,11,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,9
2,3,1,0,236,0,0,20,252,31,31,31,31,31,31,10,10,10,10
2,2,3,12,0,4,212,36,244,31,0,31,31,31,31,11,11,11,8
3,2,5,28,0,0,0,236,244,31,31,31,31,31,31,10,3,4,2
3,2,1,252,252,0,0,4,0,31,31,31,31,31,0,10,10,2,9
2,1,3,252,0,0,252,4,0,31,31,31,31,31,31,11,11,11,11
3,1,1,252,156,4,0,36,60,31,31,31,31,31,31,10,10,0,8
2,3,4,252,4,108,0,124,20,31,31,31,31,31,31,10,10,2,2
2,4,5,252,0,212,0,0,44,31,0,31,31,31,31,11,11,0,8
3,2,5,252,0,0,0,4,252,31,31,31,31,31,31,10,11,10,10
3,3,5,0,0,0,252,4,252,0,0,31,31,31,31,11,1,10,3
2,1,3,132,0,4,244,4,124,31,31,31,31,31,31,11,11,11,11
3,2,1,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,2,2,236,4,204,0,20,44,31,31,31,31,31,31,10,10,2,8
2,0,4,228,0,76,116,76,12,31,0,31,31,31,31,11,5,9,3
2,2,1,140,244,0,0,124,0,31,31,31,31,31,0,10,10,10,8
2,4,5,252,0,116,4,4,132,31,0,31,31,31,31,0,11,11,8
2,1,5,100,0,20,244,4,140,31,31,31,31,31,31,11,11,11,11
2,2,1,252,36,20,0,196,4,31,31,31,31,31,31,10,1,9,8
3,2,2,252,0,164,0,92,0,31,31,31,31,31,22,10,10,4,0
3,1,1,252,36,140,0,20,60,31,31,31,31,31,31,10,10,10,10
2,3,1,140,196,4,0,108,60,31,31,31,31,31,31,10,10,10,10
3,2,5,172,84,0,0,0,252,31,31,31,31,31,31,10,11,0,8
3,1,3,44,0,0,252,0,212,31,31,31,31,31,31,11,11,11,11
3,1,1,252,36,4,0,108,108,31,31,31,31,31,31,10,10,10,8
3,3,5,0,0,4,0,252,252,0,0,31,31,31,31,10,2,1,3
3,4,2,252,0,204,4,4,44,31,0,31,31,31,31,11,0,11,3
1,2,4,252,4,76,0,140,36,31,31,31,31,31,31,10,2,10,0
2,2,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,0,10
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,10
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,10,1,1
2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,2,8
3,1,6,0,0,0,0,0,0,31,0,31,31,31,31,11,3,3,3
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,3,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,8,6,0,0,0,0,0,0,31,0,31,31,31,31,11,4,3,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,2,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
3,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,11,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,8,6,0,0,0,0,0,0,31,0,31,31,31,31,11,4,3,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,11,2,11
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,7,4,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,3,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,8,9
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,1,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,1,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,8
2,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,0,8
3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,4,2,3,10
3,1,1,204,36,4,0,252,12,31,31,31,31,31,31,10,10,10,10
2,4,1,68,220,4,0,4,212,31,31,31,31,31,31,10,10,3,2
3,3,5,252,0,0,0,164,92,31,0,31,31,31,31,11,1,1,2
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,2
1,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,0
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,3,2
3,2,6,0,0,0,0,0,0,31,20,31,31,31,31,11,11,11,11
2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,8,11
3,1,1,116,252,4,0,12,124,31,31,31,31,31,31,10,10,8,3
2,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
3,2,1,244,36,124,0,76,28,31,31,31,31,31,31,10,10,10,10
1,2,4,252,0,84,0,172,0,31,31,31,31,31,26,10,10,10,0
1,2,2,252,0,252,0,0,0,31,31,31,31,31,0,9,10,2,10
3,8,4,252,0,76,0,180,0,31,0,31,31,31,31,3,4,11,4
3,1,1,252,140,4,0,44,68,31,31,31,31,31,31,10,10,10,10
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,11,11
2,2,3,140,0,4,252,4,108,31,20,31,31,31,31,11,11,11,8
2,2,1,252,36,4,0,180,36,31,31,31,31,31,31,10,1,9,8
2,1,3,188,0,4,84,156,76,31,31,31,31,31,31,11,11,11,11
2,3,4,252,0,172,0,84,0,31,31,31,31,31,31,10,2,2,4
2,3,1,108,196,4,0,180,20,31,31,31,31,31,31,10,10,10,10
3,2,1,244,116,4,0,92,52,31,31,31,31,31,31,10,10,10,10
2,2,3,252,0,68,116,52,20,31,0,31,31,31,31,11,11,2,8
3,2,5,180,0,44,20,12,252,31,0,31,31,31,31,11,11,0,8
3,1,5,252,0,76,52,4,124,31,31,31,31,31,31,11,11,11,0
2,4,2,132,0,252,60,20,44,31,0,31,31,31,31,11,3,0,11
2,2,1,140,252,4,0,108,0,31,31,31,31,31,0,10,10,10,8
3,2,4,252,0,196,0,60,0,31,31,31,31,31,0,10,10,6,10
2,3,4,252,0,164,0,52,36,31,0,31,31,31,31,0,2,2,4
2,2,1,252,36,36,0,180,0,31,31,31,31,31,0,10,10,9,8
3,1,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,8
3,3,1,100,236,0,0,172,0,31,31,31,31,31,0,10,10,10,2
2,1,1,252,132,124,0,0,0,31,31,31,31,31,31,10,10,10,2
3,8,2,252,0,236,4,12,0,31,0,31,31,31,0,4,3,11,11
3,1,3,132,0,124,252,0,0,31,0,31,31,31,0,3,11,3,9
2,2,1,252,36,60,0,156,0,31,31,31,31,31,0,8,10,1,9
2,1,3,252,0,148,100,4,4,31,0,31,31,31,31,8,11,11,11
3,2,2,252,0,252,0,4,0,31,31,31,31,31,31,10,4,0,10
3,1,1,252,36,4,0,68,148,31,31,31,31,31,31,10,10,10,10
2,2,4,252,0,52,0,204,0,31,31,31,31,31,31,8,10,2,1
2,3,4,244,4,220,0,36,4,31,31,31,31,31,31,10,7,2,2
2,1,5,92,0,4,252,4,156,31,31,31,31,31,31,11,11,11,8
2,0,2,252,0,156,0,60,36,31,0,31,31,31,31,10,9,3,3
3,2,1,204,196,0,0,0,108,31,31,31,31,31,31,10,10,10,10
3,4,2,252,0,220,0,36,0,31,0,31,31,31,31,11,4,3,2
2,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,10
3,2,5,0,4,252,0,0,252,31,31,31,31,31,31,10,4,3,0
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,1,9
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,3
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,0
3,8,6,0,0,0,0,0,0,31,0,31,31,31,31,4,11,8,3
3,2,1,252,116,4,0,12,124,31,31,31,31,31,31,10,10,9,8
2,2,3,20,0,4,220,12,252,31,0,31,31,31,31,11,11,11,8
2,3,1,28,212,0,0,12,252,31,31,31,31,31,31,10,10,10,10
3,1,3,12,0,20,244,28,204,31,31,31,31,31,31,11,11,11,11
3,3,4,236,4,92,0,164,0,31,31,31,31,31,31,10,10,2,0
3,2,2,244,4,204,0,52,4,31,31,31,31,31,31,10,2,10,0
3,4,5,252,0,92,4,4,148,31,0,31,31,31,31,11,11,5,0
3,2,5,4,0,252,0,0,252,31,31,31,31,31,31,4,3,2,10
2,6,2,228,4,244,0,28,4,31,31,31,31,31,31,10,4,0,8
0,6,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,2,2
2,2,5,252,0,84,4,52,116,31,0,31,31,31,31,11,11,7,0
3,4,4,236,0,0,0,132,140,31,31,31,31,31,31,10,10,0,5
3,2,1,252,132,4,0,108,12,31,31,31,31,31,31,10,10,9,8
3,1,3,252,0,68,156,12,20,31,0,31,31,31,31,11,11,11,11
3,2,1,244,36,100,0,76,52,31,31,31,31,31,31,10,10,10,10
2,1,1,252,36,0,0,220,0,31,31,31,31,31,31,10,10,10,10
2,3,1,44,212,0,0,0,252,31,31,31,31,31,31,10,10,10,1
3,4,2,252,0,220,4,4,28,31,0,31,31,31,31,11,3,1,8
3,1,3,124,0,68,196,4,116,31,31,31,31,31,31,11,11,11,11
3,3,2,252,0,164,4,68,20,31,0,31,31,31,31,1,11,2,0
3,2,4,244,4,84,0,156,20,31,31,31,31,31,31,10,0,10,3
2,2,1,252,68,4,0,172,12,31,31,31,31,31,31,10,9,8,1
2,3,1,84,236,12,0,84,92,31,31,31,31,31,31,10,10,8,2
2,2,3,172,0,4,196,4,132,31,31,31,31,31,31,11,11,8,10
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
3,5,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,3
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,1,3,252,0,52,36,132,36,31,31,31,31,31,31,11,11,11,11
2,3,4,228,4,204,0,60,12,31,31,31,31,31,31,10,2,2,4
2,2,1,252,36,4,0,212,4,31,31,31,31,31,31,10,1,9,8
