name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Dark,Adamant,252,252,0,0,4,0,31,31,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,92,0,12,196,4,204,31,31,31,31,31,31,Electro Drift,Parabolic Charge,Dragon Pulse,Snarl
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Moongeist Beam,Moonblast,Tailwind,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Jolly,108,252,12,0,12,124,31,31,31,31,31,31,Ice Shard,Sucker Punch,Sacred Sword,Protect
Incineroar,Safety Goggles,Female,Intimidate,50,Water,Careful,252,148,4,0,92,12,31,31,31,31,31,31,Flare Blitz,Knock Off,Fake Out,Parting Shot
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Jolly,0,236,0,0,20,252,31,31,31,31,31,31,Surging Strikes,Aqua Jet,Close Combat,U-turn
Dugtrio,Focus Sash,Male,Arena Trap,50,Ghost,Jolly,0,252,0,0,0,252,0,31,31,31,31,31,Bulldoze,Endeavor,Sucker Punch,Protect
Miraidon,Covert Cloak,Genderless,Hadron Engine,50,Electric,Modest,236,0,4,252,4,12,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Adamant,252,116,4,0,84,52,31,31,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Whimsicott,Focus Sash,Female,Prankster,50,Ghost,Timid,0,0,116,0,252,140,31,0,31,31,31,31,Tailwind,Encore,Light Screen,Endeavor
Volcarona,Electric Seed,Male,Flame Body,50,Grass,Bold,252,0,204,0,52,0,31,0,31,31,31,31,Fiery Dance,Rage Powder,Tailwind,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Water,Adamant,244,36,124,0,76,28,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Urshifu,Choice Band,Female,Unseen Fist,50,Grass,Adamant,124,196,4,0,84,100,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,U-turn
Whimsicott,Focus Sash,Male,Prankster,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Moonblast,Tailwind,Light Screen,Encore
Miraidon,Life Orb,Genderless,Hadron Engine,50,Electric,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Protect
Calyrex-Ice,Leftovers,Genderless,As One,50,Fairy,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Surging Strikes,Close Combat,U-turn,Aqua Jet
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Psychic,Foul Play,Helping Hand,Trick Room
Kyogre,Choice Specs,Genderless,Drizzle,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Water Spout,Origin Pulse,Hydro Pump,Ice Beam
Koraidon,Choice Band,Genderless,Orichalcum Pulse,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Close Combat,Flare Blitz,Outrage,U-turn
Chi-Yu,Assault Vest,Genderless,Beads of Ruin,50,Grass,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Heat Wave,Overheat,Dark Pulse,Snarl
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Moonblast,Icy Wind,Trick Room,Protect
Ludicolo,King's Rock,Female,Swift Swim,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Fake Out,Weather Ball,Grass Knot,Fling
Iron Treads,Life Orb,Genderless,Quark Drive,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Steel Roller,High Horsepower,Wild Charge,Protect
Calyrex-Ice,Lum Berry,Genderless,As One,50,Normal,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Glacial Lance,Imprison,Trick Room,Body Press
Groudon,Assault Vest,Genderless,Drought,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Precipice Blades,High Horsepower,Heat Crash,Brick Break
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Moonblast,Shadow Ball,Taunt,Protect
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Blank,0,0,0,0,0,0,31,20,31,31,31,31,Thunderclap,Thunderbolt,Protect,Draco Meteor
Incineroar,Safety Goggles,Male,Intimidate,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Fake Out,Flare Blitz,Knock Off,Parting Shot
Amoonguss,Covert Cloak,Male,Regenerator,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Rage Powder,Pollen Puff,Spore,Toxic
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Grass,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Body Press,Heavy Slam,Iron Defense,Protect
Kyogre,Choice Scarf,Genderless,Drizzle,50,Electric,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Water Spout,Thunder,Origin Pulse,Ice Beam
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Ice Spinner,Crunch,Ice Shard,Protect
Iron Jugulis,Booster Energy,Genderless,Quark Drive,50,Fire,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Air Slash,Dark Pulse,Tailwind,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Wood Hammer,U-turn,Grassy Glide,Fake Out
Amoonguss,Rocky Helmet,Male,Regenerator,50,Fairy,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Sludge Bomb,Spore,Rage Powder,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,0,0,84,172,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,172,4,236,0,4,92,31,31,31,31,31,31,Heavy Slam,Body Press,Wide Guard,Protect
Chien-Pao,Assault Vest,Genderless,Sword of Ruin,50,Water,Jolly,252,4,36,0,92,124,31,31,31,31,31,31,Ruination,Ice Spinner,Ice Shard,Sucker Punch
Walking Wake,Booster Energy,Genderless,Protosynthesis,50,Stellar,Timid,212,0,4,76,108,108,31,31,31,31,31,31,Hydro Steam,Draco Meteor,Protect,Knock Off
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Heat Wave,Dark Pulse,Overheat,Snarl
Amoonguss,Mental Herb,Female,Regenerator,50,Water,Relaxed,236,0,220,0,52,0,31,0,31,31,31,0,Sludge Bomb,Rage Powder,Protect,Spore
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Normal,Jolly,76,252,4,0,4,172,31,31,31,31,31,31,Behemoth Blade,Sacred Sword,Quick Attack,Protect
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,228,0,68,180,4,28,31,0,31,31,31,31,Moongeist Beam,Dazzling Gleam,Calm Mind,Protect
Incineroar,Covert Cloak,Female,Intimidate,50,Bug,Careful,236,4,4,0,236,28,31,31,31,31,31,31,Knock Off,U-turn,Flare Blitz,Fake Out
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Electric,Modest,196,0,0,252,0,60,31,20,31,31,31,31,Thunderclap,Draco Meteor,Electroweb,Volt Switch
Whimsicott,Focus Sash,Female,Prankster,50,Ghost,Timid,0,0,220,0,36,252,0,0,31,31,31,31,Endeavor,Tailwind,Encore,Protect
Urshifu-Rapid-Strike,Mystic Water,Male,Unseen Fist,50,Water,Adamant,60,220,4,0,204,20,31,31,31,31,31,31,Surging Strikes,Aqua Jet,Taunt,Detect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,92,0,4,172,4,236,31,0,31,31,31,31,Flamethrower,Snarl,Heat Wave,Overheat
Groudon,Assault Vest,Genderless,Drought,50,Fire,Adamant,236,116,4,0,36,116,31,31,31,31,31,31,Precipice Blades,Heat Crash,High Horsepower,Brick Break
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Modest,148,0,44,252,4,60,31,20,31,31,31,31,Thunderbolt,Weather Ball,Thunderclap,Protect
Calyrex-Ice,Sitrus Berry,Genderless,As One,50,Water,Brave,244,68,132,0,60,0,31,31,31,31,31,0,Trick Room,Protect,Glacial Lance,High Horsepower
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Protect,Icy Wind,Shadow Ball,Moonblast
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Impish,252,52,124,0,76,4,31,31,31,31,31,31,Spiky Shield,Wood Hammer,Follow Me,Ivy Cudgel
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Grass,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Heavy Slam,Body Press,Wide Guard,Protect
Ting-Lu,Assault Vest,Genderless,Vessel of Ruin,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Stomping Tantrum,Ruination,Bulldoze,Stone Edge
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Spore,Rage Powder,Sludge Bomb,Protect
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Blank,0,0,0,0,0,0,31,20,31,31,31,31,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Ice Spinner,Sucker Punch,Taunt,Protect
Koraidon,Electric Seed,Genderless,Orichalcum Pulse,50,Fire,Impish,140,0,252,0,0,116,31,31,31,31,31,31,Heat Crash,Flame Charge,Body Press,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,0,4,196,36,20,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Snarl
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,76,0,140,28,31,31,31,31,31,31,Spirit Break,Reflect,Light Screen,Thunder Wave
Incineroar,Sitrus Berry,Female,Intimidate,50,Water,Careful,252,0,0,0,220,36,31,31,31,31,31,31,Knock Off,Taunt,Parting Shot,Fake Out
Volcarona,Covert Cloak,Female,Flame Body,50,Water,Timid,252,0,196,4,4,52,31,0,31,31,31,31,Fiery Dance,Struggle Bug,Quiver Dance,Morning Sun
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Miraidon,Covert Cloak,Genderless,Hadron Engine,50,Fire,Modest,44,0,0,252,0,212,31,31,31,31,31,31,Electro Drift,Draco Meteor,Overheat,Snarl
Groudon,Clear Amulet,Genderless,Drought,50,Fire,Adamant,252,36,4,0,108,108,31,31,31,31,31,31,Precipice Blades,Heat Crash,High Horsepower,Protect
Whimsicott,Focus Sash,Female,Prankster,50,Ghost,Timid,0,0,4,0,252,252,0,0,31,31,31,31,Endeavor,Light Screen,Tailwind,Encore
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,0,172,0,84,0,31,0,31,31,31,31,Foul Play,Reflect,Light Screen,Thunder Wave
Volcarona,Leftovers,Male,Flame Body,50,Water,Timid,252,0,92,4,4,156,31,0,31,31,31,31,Fiery Dance,Giga Drain,Protect,Quiver Dance
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Icicle Crash,Sucker Punch,Ice Shard,Protect
Groudon,Life Orb,Genderless,Drought,50,Fire,Rash,0,36,0,236,0,236,31,31,31,31,31,31,Eruption,Precipice Blades,Overheat,Protect
Jumpluff,King's Rock,Male,Chlorophyll,50,Dark,Jolly,252,0,0,0,4,252,31,31,31,31,31,31,Sleep Powder,Fling,Tailwind,Rage Powder
Raging Bolt,Iron Ball,Genderless,Protosynthesis,50,Electric,Quiet,212,0,0,252,44,0,31,20,31,31,31,31,Rising Voltage,Draco Meteor,Weather Ball,Solar Beam
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Iron Valiant,Booster Energy,Genderless,Quark Drive,50,Water,Jolly,236,132,4,0,4,132,31,31,31,31,31,31,Close Combat,Icy Wind,Disable,Protect
Walking Wake,Choice Specs,Genderless,Protosynthesis,50,Water,Timid,4,0,4,244,4,252,31,0,31,31,31,31,Hydro Steam,Draco Meteor,Flamethrower,Dragon Pulse
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,12,0,20,244,28,204,31,31,31,31,31,31,Electro Drift,Draco Meteor,Parabolic Charge,Volt Switch
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Adamant,252,116,4,0,12,124,31,31,31,31,31,31,Glacial Lance,Close Combat,Protect,Trick Room
Grimmsnarl,Covert Cloak,Male,Prankster,50,Ground,Careful,244,0,92,0,164,0,31,31,31,31,31,31,Fake Out,Light Screen,Spirit Break,Parting Shot
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Adamant,44,204,0,0,4,252,31,31,31,31,31,31,Surging Strikes,Aqua Jet,Close Combat,U-turn
Landorus,Life Orb,Male,Sheer Force,50,Poison,Modest,20,0,4,220,12,252,31,0,31,31,31,31,Earth Power,Sandsear Storm,Sludge Bomb,Protect
Incineroar,Rocky Helmet,Female,Intimidate,50,Water,Impish,244,20,188,0,52,4,31,31,31,31,31,31,Fake Out,Knock Off,Taunt,Parting Shot
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Psychic,Foul Play,Helping Hand,Trick Room
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,U-turn
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Volt Switch,Draco Meteor,Electro Drift,Dazzling Gleam
Landorus,Life Orb,Male,Sheer Force,50,Steel,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Earth Power,Sludge Bomb,Substitute,Protect
Kyogre,Power Anklet,Genderless,Drizzle,50,Water,Quiet,252,0,4,252,0,0,31,0,31,31,31,6,Water Spout,Origin Pulse,Protect,Ice Beam
Calyrex-Ice,Mental Herb,Genderless,As One,50,Grass,Sassy,252,0,68,0,188,0,31,31,31,31,31,0,Glacial Lance,Seed Bomb,Psych Up,Trick Room
Urshifu-Rapid-Strike,Safety Goggles,Male,Unseen Fist,50,Water,Brave,100,236,0,0,172,0,31,31,31,31,31,0,Surging Strikes,Close Combat,Taunt,Aqua Jet
Iron Hands,Sitrus Berry,Genderless,Quark Drive,50,Water,Sassy,180,0,76,0,252,0,31,31,31,31,31,0,Belly Drum,Drain Punch,Detect,Thunder Punch
Indeedee-F,Focus Sash,Female,Psychic Surge,50,Grass,Modest,124,0,132,252,0,0,31,0,31,31,31,0,Follow Me,Psychic,Trick Room,Heal Pulse
Rillaboom,Miracle Seed,Female,Grassy Surge,50,Water,Brave,252,124,132,0,0,0,31,31,31,31,31,31,Wood Hammer,U-turn,High Horsepower,Fake Out
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,132,0,0,252,0,124,31,31,31,31,31,31,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,204,4,252,0,4,44,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Smeargle,Focus Sash,Female,Moody,50,Ghost,Jolly,252,4,0,0,0,252,31,31,31,31,31,31,Spore,Fake Out,Wide Guard,Follow Me
Volcarona,Leftovers,Female,Flame Body,50,Grass,Timid,252,0,116,4,4,132,31,0,31,31,31,31,Fiery Dance,Struggle Bug,Quiver Dance,Protect
Grimmsnarl,Covert Cloak,Male,Prankster,50,Steel,Impish,244,0,228,0,36,0,31,31,31,31,31,31,Spirit Break,Fake Out,Parting Shot,Light Screen
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Adamant,244,196,4,0,4,60,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Cinccino,Loaded Dice,Female,Technician,50,Ghost,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Protect,Triple Axel,Rock Blast,Knock Off
Miraidon,Life Orb,Genderless,Hadron Engine,50,Fairy,Timid,0,0,0,252,4,252,31,31,31,31,31,31,Protect,Electro Drift,Dazzling Gleam,Draco Meteor
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Ghost,Impish,188,0,156,0,0,164,31,31,31,31,31,31,Protect,Heavy Slam,Body Press,Imprison
Dragonite,Choice Band,Female,Multiscale,50,Normal,Adamant,124,252,0,0,0,132,31,31,31,31,31,31,Extreme Speed,Aerial Ace,Low Kick,Facade
Whimsicott,Focus Sash,Male,Prankster,50,Ghost,Timid,0,0,0,252,4,252,0,0,31,31,31,31,Moonblast,Endeavor,Tailwind,Encore
Chien-Pao,Covert Cloak,Genderless,Sword of Ruin,50,Grass,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Protect,Ice Spinner,Ruination,Sucker Punch
Iron Moth,Electric Seed,Genderless,Quark Drive,50,Normal,Timid,124,0,0,132,0,252,31,0,31,31,31,31,Overheat,Screech,Protect,Struggle Bug
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,0,0,252,0,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Calyrex-Ice,Leftovers,Genderless,As One,50,Water,Adamant,252,252,0,0,4,0,31,31,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Ghost,Adamant,244,116,4,0,60,84,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Whimsicott,Covert Cloak,Male,Prankster,50,Water,Timid,252,0,4,4,212,36,31,0,31,31,31,31,Moonblast,Tailwind,Encore,Light Screen
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Surging Strikes,Close Combat,U-turn,Ice Spinner
Tatsugiri-Droopy,Toxic Orb,Female,Commander,50,Water,Calm,252,0,140,0,116,0,31,0,31,31,31,31,Endure,Protect,Substitute,Dragon Pulse
Smeargle,Focus Sash,Female,Moody,50,Ground,Impish,196,0,228,0,84,0,31,31,31,31,31,31,Follow Me,Salt Cure,Baneful Bunker,Wide Guard
Calyrex-Shadow,Sitrus Berry,Genderless,As One (Spectrier),50,Dark,Timid,204,0,52,0,0,252,31,0,31,31,31,31,Stored Power,Astral Barrage,Psych Up,Protect
Dondozo,Leftovers,Female,Unaware,50,Fairy,Careful,252,0,4,0,252,0,31,31,31,31,31,31,Order Up,Body Press,Protect,Substitute
Muk-Alola,Black Sludge,Male,Power of Alchemy,50,Poison,Impish,228,4,244,0,28,4,31,31,31,31,31,31,Disable,Minimize,Knock Off,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,0,0,252,0,4,31,31,31,31,31,31,Electro Drift,Parabolic Charge,Volt Switch,Dragon Pulse
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,100,0,108,180,4,116,31,0,31,31,31,31,Moongeist Beam,Moonblast,Calm Mind,Protect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Water,Adamant,204,36,4,0,92,172,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Covert Cloak,Male,Intimidate,50,Water,Impish,244,4,132,0,20,108,31,31,31,31,31,31,Knock Off,Parting Shot,Taunt,Fake Out
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,0,0,4,252,0,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Volcarona,Electric Seed,Female,Flame Body,50,Water,Bold,252,0,212,4,28,12,31,0,31,31,31,31,Fiery Dance,Rage Powder,Struggle Bug,Tailwind
Pelipper,Ability Shield,Female,Drizzle,50,Dark,Modest,244,0,4,124,100,36,31,0,31,31,31,31,Weather Ball,Hurricane,Wide Guard,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Moongeist Beam,Moonblast,Wide Guard,Trick Room
Whimsicott,Covert Cloak,Female,Prankster,50,Fire,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Moonblast,Tailwind,Light Screen,Encore
Entei,Assault Vest,Genderless,Inner Focus,50,Normal,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Sacred Fire,Extreme Speed,Stomping Tantrum,Crunch
Urshifu-Rapid-Strike,Choice Band,Male,Unseen Fist,50,Grass,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,U-turn
Ursaluna,Flame Orb,Male,Guts,50,Poison,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Facade,Headlong Rush,Earthquake,Protect
Miraidon,Covert Cloak,Genderless,Hadron Engine,50,Electric,Timid,220,0,20,132,4,132,31,31,31,31,31,31,Parabolic Charge,Dragon Pulse,Calm Mind,Protect
Groudon,Sitrus Berry,Genderless,Drought,50,Fire,Adamant,252,76,4,0,60,116,31,31,31,31,31,31,Precipice Blades,Heat Crash,Will-O-Wisp,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Fire,Careful,252,4,124,0,116,12,31,0,31,31,31,31,Fake Tears,Reflect,Light Screen,Scary Face
Volcarona,Electric Seed,Female,Flame Body,50,Grass,Timid,252,0,20,36,68,132,31,0,31,31,31,31,Fiery Dance,Giga Drain,Quiver Dance,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Impish,252,4,156,0,60,36,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Moonblast,Taunt,Icy Wind,Protect
Calyrex-Ice,Assault Vest,Genderless,As One,50,Grass,Adamant,228,116,0,0,0,164,31,31,31,31,31,31,Glacial Lance,High Horsepower,Seed Bomb,Crunch
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,100,0,20,252,4,132,31,31,31,31,31,31,Electro Drift,Draco Meteor,Snarl,Volt Switch
Volcarona,Rocky Helmet,Female,Flame Body,50,Grass,Timid,252,0,124,0,0,132,31,0,31,31,31,31,Flamethrower,Giga Drain,Rage Powder,Quiver Dance
Raging Bolt,Booster Energy,Genderless,Protosynthesis,50,Electric,Modest,4,0,0,252,0,252,31,20,31,31,31,31,Thunderclap,Dragon Pulse,Thunderbolt,Protect
Sableye,Light Clay,Female,Prankster,50,Ghost,Calm,252,0,4,0,252,0,31,0,31,31,31,31,Reflect,Light Screen,Encore,Quash
Smeargle,Focus Sash,Female,Moody,50,Ground,Timid,4,0,252,0,0,252,31,31,31,31,31,31,Decorate,Follow Me,Spore,Fake Out
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,140,0,4,252,4,108,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,236,0,164,0,108,0,31,0,31,31,31,31,Psychic,Roar,Helping Hand,Trick Room
Groudon,Assault Vest,Genderless,Drought,50,Fire,Adamant,252,124,4,0,44,84,31,31,31,31,31,31,Precipice Blades,High Horsepower,Heat Crash,Brick Break
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Careful,252,4,60,0,188,4,31,31,31,31,31,31,Flare Blitz,Knock Off,Parting Shot,Fake Out
Volcarona,Leftovers,Female,Flame Body,50,Grass,Bold,252,0,204,4,4,44,31,0,31,31,31,31,Fiery Dance,Giga Drain,Quiver Dance,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Icy Wind,Taunt,Protect
Whimsicott,Focus Sash,Male,Prankster,50,Ghost,Timid,0,0,0,252,4,252,0,0,31,31,31,31,Dazzling Gleam,Endeavor,Trick Room,Tailwind
Zacian-Crowned,Rusted Sword,Female,Intrepid Sword,50,Grass,Jolly,140,188,0,0,0,180,31,31,31,31,31,31,Protect,Behemoth Blade,Play Rough,Sacred Sword
Kyogre,Covert Cloak,Genderless,Drizzle,50,Electric,Modest,172,0,4,156,12,164,31,0,31,31,31,31,Protect,Water Spout,Origin Pulse,Thunder
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Protect,Ice Spinner,Crunch,Ice Shard
Landorus,Choice Scarf,Male,Sheer Force,50,Ground,Modest,4,0,0,252,0,252,31,31,31,31,31,31,Sandsear Storm,Earth Power,Sludge Bomb,U-turn
Iron Jugulis,Booster Energy,Genderless,Quark Drive,50,Ghost,Timid,252,0,132,0,0,124,31,0,31,31,31,31,Snarl,Dark Pulse,Taunt,Hurricane
Whimsicott,Focus Sash,Female,Prankster,50,Ghost,Timid,0,0,4,252,0,252,0,0,31,31,31,31,Moonblast,Endeavor,Tailwind,Encore
Ceruledge,Power Herb,Male,Flash Fire,50,Grass,Adamant,20,252,4,0,4,228,31,31,31,31,31,31,Phantom Force,Bitter Blade,Shadow Sneak,Will-O-Wisp
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Fairy,Jolly,252,4,28,0,4,220,31,31,31,31,31,31,Seed Bomb,Crunch,Clear Smog,Spore
Archaludon,Leftovers,Female,Stamina,50,Fairy,Calm,252,0,12,44,196,4,31,0,31,31,31,31,Dragon Pulse,Body Press,Electro Shot,Protect
