name,item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Whimsicott,3,3,2,156,252,116,4,204,28,31,0,31,26,31,0,Moonblast,Light Screen,Tailwind,Encore
Urshifu-Rapid-Strike,2,3,1,84,212,4,196,4,204,31,0,31,22,31,0,Surging Strikes,U-turn,Aqua Jet,Close Combat
Ogerpon-Cornerstone,2,4,1,4,252,108,180,4,252,0,0,31,0,31,20,Ivy Cudgel,Follow Me,Horn Leech,Spiky Shield
Miraidon,2,1,5,108,4,12,252,4,132,0,0,31,16,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Ho-Oh,3,8,1,204,76,156,196,4,68,31,0,31,31,31,25,Sacred Fire,Brave Bird,Tailwind,Protect
Landorus,2,2,3,252,156,4,116,132,4,0,0,31,31,31,27,Earth Power,Sludge Bomb,Taunt,Protect
Farigiraf,2,0,2,228,252,164,4,84,28,31,0,31,26,31,0,Psychic,Foul Play,Trick Room,Roar
Iron Hands,3,2,1,100,156,4,196,252,204,31,0,31,22,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Grimmsnarl,3,3,4,244,12,124,180,116,12,0,0,31,0,31,20,Spirit Break,Reflect,Light Screen,Parting Shot
Indeedee-F,3,1,2,252,4,244,252,12,132,0,0,31,16,31,1,Follow Me,Alluring Voice,Trick Room,Helping Hand
Smeargle,3,2,5,204,76,252,196,4,252,31,0,31,31,31,25,Follow Me,Spore,Fake Out,Wide Guard
Urshifu,2,3,1,220,252,4,116,36,4,0,0,31,31,31,0,Wicked Blow,Sucker Punch,Close Combat,Iron Head
Calyrex-Ice,3,2,1,244,116,12,4,132,28,31,0,31,26,31,0,Glacial Lance,High Horsepower,Protect,Trick Room
Lunala,2,4,3,132,156,172,180,20,4,31,0,31,22,31,1,Moongeist Beam,Meteor Beam,Trick Room,Expanding Force
Torkoal,2,1,3,32,12,124,252,224,12,0,0,31,0,31,0,Eruption,Burning Jealousy,Protect,Weather Ball
Miraidon,2,1,5,28,4,28,196,4,252,0,0,31,16,31,1,Volt Switch,Electro Drift,Draco Meteor,Dazzling Gleam
Zamazenta,2,2,2,236,4,244,196,4,20,31,0,31,30,31,25,Protect,Body Press,Iron Head,Wide Guard
Grimmsnarl,2,3,4,244,252,196,116,68,4,0,0,31,31,31,0,Spirit Break,Reflect,Light Screen,Thunder Wave
Chien-Pao,3,2,1,244,252,4,4,132,252,31,0,31,26,31,0,Protect,Icicle Crash,Crunch,Sucker Punch
Volcarona,0,4,5,252,156,100,20,4,132,31,0,31,22,31,1,Protect,Flamethrower,Struggle Bug,Quiver Dance
Iron Hands,3,2,1,76,156,12,252,140,124,0,0,31,0,31,0,Wild Charge,Drain Punch,Fake Out,Low Kick
Miraidon,2,1,5,108,4,52,212,4,132,0,0,31,16,31,1,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Rillaboom,3,1,1,236,4,236,196,28,4,31,0,31,30,31,25,Fake Out,U-turn,Wood Hammer,Grassy Glide
Incineroar,3,2,2,244,4,236,116,12,12,0,0,31,31,31,0,Fake Out,Will-O-Wisp,Knock Off,Parting Shot
Calyrex-Ice,0,2,1,244,4,68,4,180,12,31,0,31,26,31,0,Leech Seed,Protect,Glacial Lance,Trick Room
Annihilape,2,2,5,220,52,4,20,4,220,31,0,31,22,31,1,Coaching,Rage Fist,Close Combat,Final Gambit
Urshifu,3,3,1,132,236,4,252,76,60,0,0,31,0,31,0,Wicked Blow,Close Combat,Detect,Sucker Punch
Grimmsnarl,2,3,4,252,4,140,212,116,132,0,0,31,16,31,1,Spirit Break,Light Screen,Reflect,Thunder Wave
Zamazenta-Crowned,2,2,2,164,4,156,196,20,164,31,0,31,30,31,25,Protect,Body Press,Heavy Slam,Wide Guard
Miraidon,2,1,5,4,4,4,244,4,252,0,0,31,31,31,0,Electro Drift,Dazzling Gleam,Draco Meteor,Volt Switch
Iron Hands,3,2,1,124,204,60,4,92,28,31,0,31,26,31,0,Low Kick,Wild Charge,Drain Punch,Fake Out
Volcarona,3,4,5,252,52,92,4,4,156,31,0,31,22,31,1,Protect,Struggle Bug,Flamethrower,Quiver Dance
Chien-Pao,3,2,1,132,252,4,252,76,252,0,0,31,0,31,0,Protect,Crunch,Icicle Crash,Sucker Punch
Pelipper,3,1,3,252,4,4,132,116,4,0,0,31,16,31,1,Hurricane,Weather Ball,Wide Guard,Helping Hand
Urshifu-Rapid-Strike,2,3,1,164,252,156,196,4,252,31,0,31,17,31,25,Surging Strikes,U-turn,Aqua Jet,Close Combat
Miraidon,3,1,3,252,4,20,196,4,36,0,0,31,31,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Incineroar,3,2,2,244,204,244,4,20,28,31,0,31,26,31,0,Knock Off,Parting Shot,Taunt,Fake Out
Iron Treads,2,2,5,4,252,92,4,4,252,31,0,31,13,31,1,High Horsepower,Steel Roller,Knock Off,Protect
Calyrex-Ice,0,2,1,188,36,28,252,252,4,0,0,31,0,31,0,Glacial Lance,Leech Seed,Trick Room,Protect
Calyrex-Shadow,2,2,3,252,4,4,132,116,4,0,0,31,16,31,1,Astral Barrage,Psychic,Nasty Plot,Protect
Zamazenta-Crowned,2,2,1,164,252,156,196,4,252,31,0,31,17,31,25,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,3,2,3,252,4,20,196,4,36,0,0,31,31,31,0,Icicle Crash,Sucker Punch,Throat Chop,Protect
Raging Bolt,2,2,2,244,204,244,4,20,28,31,0,31,26,31,0,Thunderbolt,Thunderclap,Draco Meteor,Protect
Rillaboom,3,1,5,4,252,92,4,4,252,31,0,31,13,31,1,Grassy Glide,Wood Hammer,Fake Out,U-turn
Amoonguss,3,8,1,188,36,28,252,252,4,0,0,31,0,31,0,Pollen Puff,Spore,Rage Powder,Protect
Miraidon,2,1,3,252,4,4,132,116,4,0,0,31,16,31,1,Volt Switch,Electro Drift,Dazzling Gleam,Draco Meteor
Ho-Oh,0,8,1,164,252,156,196,4,252,31,0,31,17,31,25,Sacred Fire,Brave Bird,Substitute,Protect
Grimmsnarl,2,3,3,252,4,20,196,4,36,0,0,31,31,31,0,Reflect,Spirit Break,Light Screen,Thunder Wave
Incineroar,3,2,2,244,204,244,4,20,28,31,0,31,26,31,0,Knock Off,Snarl,U-turn,Fake Out
Ogerpon-Wellspring,2,0,5,4,252,92,4,4,252,31,0,31,13,31,1,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
Annihilape,2,2,1,188,36,28,252,252,4,0,0,31,0,31,0,U-turn,Close Combat,Final Gambit,Coaching
Zamazenta-Crowned,2,2,3,252,4,4,132,116,4,0,0,31,16,31,1,Body Press,Heavy Slam,Wide Guard,Protect
Kyogre,2,1,1,164,252,156,196,4,252,31,0,31,17,31,25,Origin Pulse,Water Spout,Ice Beam,Tera Blast
Tornadus,3,3,3,252,4,20,196,4,36,0,0,31,31,31,0,Bleakwind Storm,Tailwind,Rain Dance,Taunt
Landorus,2,2,2,244,204,244,4,20,28,31,0,31,26,31,0,Earth Power,Sludge Bomb,Sandsear Storm,Protect
Rillaboom,3,1,5,4,252,92,4,4,252,31,0,31,13,31,1,Fake Out,Grassy Glide,Wood Hammer,U-turn
Raging Bolt,2,2,1,188,36,28,252,252,4,0,0,31,0,31,0,Thunderclap,Thunderbolt,Draco Meteor,Protect
Calyrex-Ice,0,2,3,252,4,4,132,116,4,0,0,31,16,31,1,Glacial Lance,Leech Seed,Trick Room,Protect
Miraidon,2,1,1,164,252,156,196,4,252,31,0,31,17,31,25,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Grimmsnarl,2,3,3,252,4,20,196,4,36,0,0,31,31,31,0,Spirit Break,Thunder Wave,Reflect,Light Screen
Urshifu-Rapid-Strike,2,3,2,244,204,244,4,20,28,31,0,31,26,31,0,Surging Strikes,Close Combat,U-turn,Aqua Jet
Incineroar,3,2,5,4,252,92,4,4,252,31,0,31,13,31,1,Flare Blitz,Knock Off,U-turn,Fake Out
Landorus,2,2,1,188,36,28,252,252,4,0,0,31,0,31,0,Earth Power,Sludge Bomb,Taunt,Protect
Terapagos-Terastal,0,4,3,252,4,4,132,116,4,0,0,31,16,31,1,Tera Starstorm,Earth Power,Calm Mind,Protect
Calyrex-Ice,3,2,1,164,252,156,196,4,252,31,0,31,17,31,25,Glacial Lance,High Horsepower,Trick Room,Protect
Incineroar,3,2,3,252,4,20,196,4,36,0,0,31,31,31,0,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
Rillaboom,3,1,2,244,204,244,4,20,28,31,0,31,26,31,0,Grassy Glide,Wood Hammer,Fake Out,U-turn
Amoonguss,3,8,5,4,252,92,4,4,252,31,0,31,13,31,1,Pollen Puff,Protect,Spore,Rage Powder
Smeargle,3,2,1,188,36,28,252,252,4,0,0,31,0,31,0,Fake Out,Follow Me,Decorate,Spore
Zamazenta-Crowned,2,2,3,252,4,4,132,116,4,0,0,31,16,31,1,Body Press,Heavy Slam,Wide Guard,Protect
Calyrex-Shadow,3,2,1,164,252,156,196,4,252,31,0,31,17,31,25,Astral Barrage,Psychic,Encore,Protect
Tornadus,3,3,3,252,4,20,196,4,36,0,0,31,31,31,0,Tailwind,Taunt,Bleakwind Storm,Rain Dance
Urshifu-Rapid-Strike,2,3,2,244,204,244,4,20,28,31,0,31,26,31,0,Aqua Jet,Surging Strikes,U-turn,Close Combat
Rillaboom,3,1,5,4,252,92,4,4,252,31,0,31,13,31,1,Grassy Glide,Wood Hammer,Fake Out,U-turn
Rhydon,3,0,1,188,36,28,252,252,4,0,0,31,0,31,0,High Horsepower,Rock Slide,Helping Hand,Protect
Grimmsnarl,2,3,3,252,4,4,132,116,4,0,0,31,16,31,1,Thunder Wave,Spirit Break,Reflect,Light Screen
Miraidon,2,1,1,164,252,156,196,4,252,31,0,31,17,31,25,Electro Drift,Dazzling Gleam,Volt Switch,Draco Meteor
Calyrex-Ice,3,2,3,252,4,20,196,4,36,0,0,31,31,31,0,Trick Room,High Horsepower,Protect,Glacial Lance
Incineroar,3,2,2,244,204,244,4,20,28,31,0,31,26,31,0,Will-O-Wisp,Knock Off,Fake Out,Parting Shot
Iron Hands,3,2,5,4,252,92,4,4,252,31,0,31,13,31,1,Wild Charge,Fake Out,Low Kick,Drain Punch
Farigiraf,2,0,1,188,36,28,252,252,4,0,0,31,0,31,0,Foul Play,Psychic Noise,Trick Room,Roar
Calyrex-Shadow,3,2,3,252,4,4,132,116,4,0,0,31,16,31,1,Astral Barrage,Pollen Puff,Psychic,Protect
Koraidon,3,1,1,164,252,156,196,4,252,31,0,31,17,31,25,Flare Blitz,Collision Course,Flame Charge,Protect
Iron Hands,3,2,3,252,4,20,196,4,36,0,0,31,31,31,0,Fake Out,Wild Charge,Low Kick,Drain Punch
Chi-Yu,2,2,2,244,204,244,4,20,28,31,0,31,26,31,0,Heat Wave,Overheat,Dark Pulse,Snarl
Ogerpon-Cornerstone,2,4,5,4,252,92,4,4,252,31,0,31,13,31,1,Follow Me,Ivy Cudgel,Power Whip,Spiky Shield
Weezing-Galar,3,5,1,188,36,28,252,252,4,0,0,31,0,31,0,Strange Steam,Taunt,Will-O-Wisp,Protect
Calyrex-Shadow,2,2,5,108,4,20,124,4,252,0,0,31,16,31,1,Astral Barrage,Psychic,Protect,Pollen Puff
Tornadus,3,3,2,252,252,172,4,76,4,31,0,31,17,31,25,Tailwind,Rain Dance,Bleakwind Storm,Taunt
Zamazenta-Crowned,2,2,2,92,4,156,196,4,252,0,0,31,31,31,0,Behemoth Bash,Body Press,Wide Guard,Protect
Urshifu-Rapid-Strike,2,3,1,52,244,4,4,100,108,31,0,31,26,31,0,Surging Strikes,Close Combat,Detect,Aqua Jet
Amoonguss,3,8,4,236,252,76,4,196,252,31,0,31,13,31,0,Sludge Bomb,Spore,Rage Powder,Protect
Chien-Pao,3,2,5,188,252,4,252,252,252,0,0,31,0,31,0,Ice Spinner,Crunch,Sucker Punch,Protect
Calyrex-Shadow,2,2,5,108,4,20,124,4,252,0,0,31,16,31,1,Protect,Astral Barrage,Expanding Force,Draining Kiss
Koraidon,3,1,2,252,252,172,4,76,4,31,0,31,17,31,25,Protect,Collision Course,Flare Blitz,Flame Charge
Weezing,1,5,2,92,4,156,196,4,252,0,0,31,31,31,0,Protect,Clear Smog,Poison Gas,Taunt
Indeedee-F,3,1,1,52,244,4,4,100,108,31,0,31,26,31,0,Helping Hand,Dazzling Gleam,Follow Me,Trick Room
Flutter Mane,3,2,4,236,252,76,4,196,252,31,0,31,13,31,0,Protect,Moonblast,Shadow Ball,Icy Wind
Incineroar,3,2,5,188,252,4,252,252,252,0,0,31,0,31,0,Flare Blitz,Knock Off,Fake Out,Parting Shot
Calyrex-Shadow,3,2,5,140,4,4,100,12,252,0,0,31,16,31,1,Astral Barrage,Draining Kiss,Nasty Plot,Protect
Clefairy,3,6,2,244,252,252,4,12,4,31,0,31,17,31,0,Follow Me,Helping Hand,Life Dew,Protect
Grimmsnarl,2,3,4,196,4,172,196,116,20,0,0,31,31,31,0,Spirit Break,Reflect,Light Screen,Thunder Wave
Incineroar,3,2,2,244,4,188,4,28,44,31,0,31,26,31,0,Knock Off,Parting Shot,Taunt,Fake Out
Koraidon,3,1,1,172,196,4,4,68,68,31,0,31,13,31,0,Collision Course,Flare Blitz,Flame Charge,Protect
Rillaboom,3,1,1,172,36,4,252,148,148,0,0,31,0,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Groudon,2,1,5,140,4,4,100,12,252,0,0,31,16,31,1,High Horsepower,Precipice Blades,Thunder Punch,Heat Crash
Venusaur,2,2,2,244,252,252,4,12,4,31,0,31,17,31,0,Sleep Powder,Sludge Bomb,Grass Knot,Weather Ball
Sableye,3,3,4,196,4,172,196,116,20,0,0,31,31,31,0,Gravity,Encore,Quash,Will-O-Wisp
Calyrex-Ice,3,2,2,244,4,188,4,28,44,31,0,31,26,31,0,Glacial Lance,Taunt,Gravity,Trick Room
Yanmega,3,2,1,172,196,4,4,68,68,31,0,31,13,31,0,Air Slash,Hypnosis,Tailwind,Protect
Incineroar,3,2,1,172,36,4,252,148,148,0,0,31,0,31,0,Fake Out,Flare Blitz,Knock Off,U-turn
Calyrex-Shadow,2,2,5,28,4,4,220,4,252,0,0,31,16,31,1,Astral Barrage,Psychic,Nasty Plot,Protect
Zamazenta-Crowned,2,2,2,236,4,244,4,4,20,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Raging Bolt,2,2,3,188,4,132,180,4,4,0,20,31,31,31,0,Thunderbolt,Thunderclap,Dragon Pulse,Protect
Rillaboom,3,1,1,252,36,4,4,204,12,31,0,31,29,31,0,Grassy Glide,Wood Hammer,U-turn,Fake Out
Dragonite,2,0,1,196,252,12,4,4,44,31,0,31,13,31,0,Extreme Speed,Low Kick,Outrage,Aerial Ace
Ogerpon-Hearthflame,2,3,1,252,108,84,252,36,28,0,0,31,0,31,0,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
Terapagos-Terastal,3,4,3,204,4,4,236,4,60,0,15,31,16,31,1,Tera Starstorm,Earth Power,Calm Mind,Protect
Ogerpon-Cornerstone,2,4,5,4,204,44,4,4,252,31,0,31,17,31,0,Ivy Cudgel,Taunt,Follow Me,Spiky Shield
Incineroar,3,2,2,236,4,196,180,44,28,0,20,31,31,31,0,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
Rillaboom,3,1,1,228,84,4,4,116,68,31,0,31,29,31,0,Drum Beating,Fake Out,U-turn,Grassy Glide
Calyrex-Shadow,3,2,5,196,252,12,252,4,252,31,0,31,13,31,0,Astral Barrage,Protect,Disable,Psychic
Garganacl,0,0,2,252,108,156,252,100,28,0,0,31,0,31,4,Protect,Wide Guard,Salt Cure,Recover
Calyrex-Shadow,3,2,5,4,4,84,164,4,252,0,0,31,16,31,1,Astral Barrage,Psychic,Nasty Plot,Protect
Koraidon,3,1,1,204,196,4,4,4,100,31,0,31,17,31,0,Collision Course,Flare Blitz,Flame Charge,Protect
Chi-Yu,2,2,3,4,4,196,252,44,252,0,0,31,31,31,0,Dark Pulse,Overheat,Heat Wave,Snarl
Incineroar,3,2,2,244,84,188,4,76,68,31,0,31,29,31,29,Knock Off,Will-O-Wisp,Fake Out,Parting Shot
Rillaboom,3,1,1,204,36,4,252,252,12,31,0,31,13,31,0,Wood Hammer,Grassy Glide,Fake Out,U-turn
Amoonguss,3,8,4,252,108,100,252,156,28,0,0,31,0,31,0,Pollen Puff,Spore,Rage Powder,Protect
Cresselia,2,0,3,228,4,76,36,156,12,0,0,31,16,31,1,Psychic,Lunar Blessing,Helping Hand,Trick Room
Iron Hands,3,2,1,92,172,4,4,236,4,31,0,31,17,31,0,Drain Punch,Wild Charge,Low Kick,Fake Out
Calyrex-Shadow,2,2,5,4,4,4,252,44,252,0,0,31,31,31,0,Astral Barrage,Psychic,Encore,Protect
Miraidon,2,1,5,100,84,20,252,4,132,31,0,31,29,31,29,Electro Drift,Volt Switch,Draco Meteor,Snarl
Ursaluna,2,2,1,156,156,4,252,196,12,31,0,31,13,31,0,Facade,Headlong Rush,Earthquake,Protect
Sneasler,3,2,5,252,252,4,252,156,252,0,0,31,0,31,0,Close Combat,Fake Out,Feint,Dire Claw
Calyrex-Ice,0,2,1,252,36,4,36,196,20,0,0,31,16,31,1,Glacial Lance,Leech Seed,Trick Room,Protect
Miraidon,2,1,3,236,172,36,36,132,68,31,0,31,17,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Grimmsnarl,2,3,4,252,4,124,252,116,12,0,0,31,31,31,0,Spirit Break,Thunder Wave,Reflect,Light Screen
Urshifu-Rapid-Strike,2,3,1,108,196,4,252,180,20,31,0,31,29,31,29,Surging Strikes,Close Combat,U-turn,Aqua Jet
Incineroar,3,2,5,180,4,60,252,12,252,31,0,31,13,31,0,Flare Blitz,Knock Off,U-turn,Fake Out
Landorus,2,2,3,252,252,4,116,132,4,0,0,31,0,31,0,Earth Power,Sludge Bomb,Taunt,Protect
Calyrex-Ice,3,2,1,252,196,4,36,60,20,0,0,31,16,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Kyogre,2,1,3,252,172,36,252,4,68,31,0,31,17,31,0,Origin Pulse,Water Spout,Ice Beam,Protect
Venonat,3,2,2,252,4,252,252,252,12,8,0,31,31,31,0,Endeavor,Sleep Powder,Skill Swap,Rage Powder
Farigiraf,3,0,2,252,196,100,252,156,20,31,0,31,29,31,29,Hyper Voice,Psychic Noise,Foul Play,Trick Room
Ursaluna,2,2,1,108,244,60,252,156,252,31,0,31,13,31,0,Facade,Headlong Rush,Earthquake,Protect
Urshifu-Rapid-Strike,2,3,5,252,236,4,116,20,252,0,0,31,0,31,0,Surging Strikes,Aqua Jet,Close Combat,U-turn
Zacian-Crowned,2,2,5,60,236,4,36,60,212,0,0,31,16,31,0,Behemoth Blade,Play Rough,Sacred Sword,Protect
Kyogre,3,1,5,108,172,36,156,4,244,31,0,31,17,31,0,Water Spout,Origin Pulse,Ice Beam,Thunder
Pikachu,3,0,5,252,252,252,4,252,252,0,0,18,31,14,0,Nuzzle,Endeavor,Upper Hand,Fake Out
Moltres-Galar,3,2,3,252,196,100,156,156,100,31,0,31,29,31,29,Fiery Wrath,Hurricane,Tailwind,Protect
Amoonguss,3,8,2,236,244,252,252,20,252,31,0,31,13,31,0,Foul Play,Pollen Puff,Spore,Rage Powder
Grimmsnarl,2,3,4,252,236,212,4,36,4,0,0,31,0,31,0,Foul Play,Fake Out,Trick,Scary Face
Kyogre,2,1,5,60,236,4,252,60,252,0,0,31,16,31,0,Waterfall,Hydro Pump,Thunder,Ice Beam
Amoonguss,3,8,2,236,172,236,156,36,244,31,0,31,17,31,0,Pollen Puff,Clear Smog,Spore,Rage Powder
Zamazenta-Crowned,2,2,2,188,252,252,4,252,68,0,0,18,31,14,0,Body Press,Heavy Slam,Iron Defense,Protect
Iron Jugulis,2,2,5,164,196,4,68,180,92,31,0,31,29,31,29,Snarl,Hurricane,Tailwind,Protect
Ceruledge,2,0,1,228,252,252,252,20,28,31,0,31,13,31,0,Bitter Blade,Shadow Sneak,Tera Blast,Protect
Zebstrika,3,0,5,196,4,44,4,12,252,0,0,31,0,31,0,Supercell Slam,Taunt,Screech,Protect
Zamazenta-Crowned,2,2,2,92,4,156,252,4,252,0,0,31,16,31,0,Body Press,Behemoth Bash,Iron Defense,Protect
Miraidon,2,1,3,44,172,4,244,12,204,31,0,31,17,31,0,Electro Drift,Dazzling Gleam,Volt Switch,Draco Meteor
Whimsicott,3,3,4,252,252,84,4,140,28,0,0,18,31,14,0,Moonblast,Tailwind,Light Screen,Encore
Chien-Pao,2,2,1,164,252,4,68,180,252,31,0,31,29,31,29,Sucker Punch,Ice Spinner,Crunch,Protect
Incineroar,3,2,1,252,36,44,252,124,52,31,0,31,13,31,0,Knock Off,Flare Blitz,Fake Out,U-turn
Ursaluna-Bloodmoon,3,3,5,4,4,44,252,12,252,0,0,31,0,31,0,Blood Moon,Earth Power,Vacuum Wave,Protect
Koraidon,3,1,1,4,252,156,252,4,252,0,0,31,16,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Chi-Yu,2,2,3,140,172,4,116,12,252,31,0,31,17,31,0,Heat Wave,Snarl,Overheat,Tera Blast
Calyrex-Shadow,3,2,5,92,252,36,124,4,252,0,0,18,31,14,0,Astral Barrage,Expanding Force,Encore,Protect
Raging Bolt,3,2,3,252,252,60,100,20,76,31,20,31,29,31,29,Thunderbolt,Draco Meteor,Electroweb,Thunderclap
Indeedee-F,3,1,2,252,36,252,252,4,52,31,0,31,13,31,6,Psychic,Follow Me,Helping Hand,Trick Room
Iron Valiant,2,2,5,252,4,44,252,4,252,0,0,31,0,31,0,Moonblast,Icy Wind,Taunt,Wide Guard
Poliwhirl,3,2,5,4,252,4,252,4,252,0,0,31,16,31,0,Encore,Endeavor,Protect,Icy Wind
Kyogre,2,1,5,4,172,4,252,4,244,31,0,31,17,31,0,Water Spout,Protect,Ice Beam,Origin Pulse
Farigiraf,3,0,2,252,252,156,124,100,252,0,0,18,31,14,0,Foul Play,Helping Hand,Trick Room,Protect
Zacian-Crowned,2,2,5,84,252,4,100,4,164,31,20,31,29,31,29,Tera Blast,Play Rough,Behemoth Blade,Protect
Incineroar,3,2,4,252,36,20,252,236,52,31,0,31,13,31,6,Taunt,Knock Off,Parting Shot,Fake Out
Tornadus,2,3,3,92,4,4,252,4,156,0,0,31,0,31,0,Bleakwind Storm,Protect,Rain Dance,Tailwind
Raging Bolt,2,2,3,148,252,100,108,20,132,0,20,31,16,31,0,Protect,Thunderbolt,Thunderclap,Draco Meteor
Flutter Mane,3,2,5,4,172,4,252,4,252,31,0,31,17,31,0,Protect,Shadow Ball,Icy Wind,Moonblast
Lunala,0,4,3,132,252,172,180,12,12,0,0,18,31,14,0,Protect,Moongeist Beam,Expanding Force,Calm Mind
Indeedee-F,3,1,2,252,252,220,100,36,164,31,0,31,29,31,29,Protect,Psychic,Follow Me,Helping Hand
Blaziken,3,2,5,20,156,4,252,124,204,31,0,31,13,31,6,Protect,Knock Off,Swords Dance,Baton Pass
Koraidon,3,1,1,252,124,4,252,52,76,0,0,31,0,31,0,Protect,Flare Blitz,Collision Course,Drain Punch
Zamazenta-Crowned,2,2,2,252,4,156,108,20,76,0,20,31,16,31,0,Heavy Slam,Body Press,Wide Guard,Protect
Calyrex-Shadow,3,2,5,188,172,84,68,4,164,31,0,31,17,31,0,Astral Barrage,Psychic,Nasty Plot,Protect
Incineroar,3,2,1,244,36,124,180,76,28,0,0,18,31,14,0,Flare Blitz,Knock Off,U-turn,Fake Out
Amoonguss,3,8,4,252,252,180,100,76,164,31,0,31,29,31,26,Sludge Bomb,Spore,Rage Powder,Protect
Raging Bolt,2,2,3,196,156,52,100,4,156,31,20,31,13,31,6,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Chien-Pao,3,2,1,252,252,4,252,52,252,0,0,31,0,31,0,Ice Spinner,Crunch,Ice Shard,Protect
Zoroark-Hisui,3,4,5,4,4,156,252,20,252,0,0,31,16,31,0,Bitter Malice,Hyper Voice,Burning Jealousy,Protect
Dialga-Origin,2,6,3,252,172,84,236,20,164,31,0,31,17,31,0,Flash Cannon,Draco Meteor,Earth Power,Trick Room
Calyrex-Ice,3,2,1,252,196,124,180,60,28,0,0,18,31,14,0,Glacial Lance,High Horsepower,Trick Room,Protect
Incineroar,3,2,1,252,252,4,100,76,164,31,0,31,29,31,28,Flare Blitz,Knock Off,U-turn,Fake Out
Ursaluna,2,2,1,108,244,52,100,156,156,31,20,31,13,31,0,Facade,Headlong Rush,Earthquake,Protect
Ogerpon-Wellspring,2,0,1,252,68,28,252,92,68,0,0,31,0,31,0,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
Calyrex-Shadow,3,2,5,4,4,156,252,20,252,0,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,2,2,3,252,172,84,236,20,164,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,2,2,1,252,196,124,180,60,28,0,0,18,31,14,0,Ice Spinner,Crunch,Sucker Punch,Protect
Raging Bolt,2,2,1,252,252,4,100,76,164,31,20,31,29,31,28,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Rillaboom,3,1,1,108,244,52,100,156,156,31,20,31,13,31,0,Wood Hammer,Grassy Glide,Fake Out,U-turn
Amoonguss,3,8,1,252,68,28,252,92,68,0,0,31,0,31,0,Spore,Rage Powder,Sludge Bomb,Protect
Lunala,2,4,3,116,4,100,252,20,20,0,0,31,16,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Miraidon,2,1,3,4,172,4,244,4,252,31,0,31,17,31,0,Electro Drift,Draco Meteor,Discharge,Volt Switch
Tornadus,3,3,5,244,196,156,4,4,100,0,0,18,31,14,0,Bleakwind Storm,Tailwind,Rain Dance,Taunt
Incineroar,3,2,4,244,4,100,100,76,84,31,20,31,29,31,28,Flare Blitz,Knock Off,U-turn,Fake Out
Urshifu-Rapid-Strike,3,3,1,4,252,52,100,156,252,31,20,31,13,31,0,Surging Strikes,Aqua Jet,Close Combat,Detect
Ursaluna,2,2,1,12,252,4,252,84,156,0,0,31,0,31,0,Earthquake,Headlong Rush,Facade,Protect
Tatsugiri,3,6,3,108,4,164,108,44,84,0,0,31,16,31,0,Protect,Muddy Water,Draco Meteor,Helping Hand
Calyrex-Shadow,3,2,5,4,172,4,252,4,252,31,0,31,17,31,0,Protect,Astral Barrage,Psychic,Shadow Ball
Tornadus,3,3,3,212,196,164,92,36,4,0,0,18,31,14,0,Protect,Bleakwind Storm,Tailwind,Taunt
Dondozo,0,3,1,4,156,20,100,156,172,31,20,31,29,31,28,Protect,Wave Crash,Earthquake,Order Up
Miraidon,3,1,3,132,252,20,148,4,204,31,20,31,13,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Chi-Yu,2,2,3,20,252,4,228,4,252,0,0,31,0,31,0,Heat Wave,Ruination,Dark Pulse,Overheat
Calyrex-Shadow,3,2,5,108,4,4,252,44,252,0,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,2,2,2,172,4,244,252,4,84,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,2,2,5,212,252,4,92,36,252,0,0,18,31,14,0,Crunch,Ice Spinner,Sucker Punch,Protect
