name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,4,252,12,252,108,252,31,20,31,13,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Weezing-Galar,Sitrus Berry,Female,Neutralizing Gas,50,Water,Calm,252,76,4,28,196,28,0,0,31,0,31,26,Strange Steam,Toxic,Will-O-Wisp,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,148,252,4,252,4,108,0,0,31,16,31,0,Electro Drift,Draco Meteor,Volt Switch,Snarl
Terapagos-Terastal,Leftovers,Male,Tera Shell,50,Stellar,Modest,172,12,236,156,4,180,31,15,31,17,31,0,Tera Starstorm,Toxic,Substitute,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,252,60,4,252,148,44,0,0,18,31,14,0,Grassy Glide,Wood Hammer,Fake Out,U-turn
Incineroar,Rocky Helmet,Male,Intimidate,50,Water,Impish,244,4,188,100,28,44,31,0,31,29,31,28,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Adamant,4,252,12,252,108,252,31,20,31,13,31,0,Icicle Crash,Sacred Sword,Ice Shard,Protect
Volcarona,Sitrus Berry,Male,Flame Body,50,Dark,Bold,252,76,252,28,196,4,0,0,31,0,31,26,Fiery Dance,Rage Powder,Quiver Dance,Protect
Iron Moth,Electric Seed,Genderless,Quark Drive,50,Normal,Timid,124,252,4,132,4,252,0,0,31,16,31,0,Overheat,Screech,Protect,Struggle Bug
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,12,236,252,4,252,31,15,31,17,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Calyrex-Ice,Leftovers,Genderless,As One (Glastrier),50,Water,Adamant,252,252,4,252,4,44,0,0,18,31,14,0,Glacial Lance,Leech Seed,Trick Room,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Ghost,Adamant,244,116,4,100,60,84,31,0,31,29,31,28,Flare Blitz,Knock Off,U-turn,Fake Out
Whimsicott,Covert Cloak,Female,Prankster,50,Water,Timid,252,252,4,4,212,36,31,0,31,13,31,0,Moonblast,Tailwind,Encore,Light Screen
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Adamant,4,252,252,28,196,252,0,0,31,0,31,26,Surging Strikes,Close Combat,U-turn,Ice Spinner
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,124,252,4,252,4,252,0,0,31,16,31,0,Astral Barrage,Psyshock,Agility,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Water,Impish,180,12,76,252,4,252,31,15,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Substitute
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,252,252,4,252,4,252,0,0,18,31,14,0,Ivy Cudgel,Follow Me,Encore,Spiky Shield
Volcarona,Leftovers,Male,Flame Body,50,Water,Modest,252,116,148,36,4,68,31,0,31,29,31,28,Fiery Dance,Rage Powder,Quiver Dance,Morning Sun
Brute Bonnet,Booster Energy,Genderless,Protosynthesis,50,Water,Impish,252,252,188,4,212,68,31,0,31,13,31,0,Spore,Rage Powder,Clear Smog,Sucker Punch
Rillaboom,Miracle Seed,Male,Grassy Surge,50,Grass,Adamant,140,244,12,28,12,100,0,0,31,0,31,26,Grassy Glide,Fake Out,Wood Hammer,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Dark,Modest,244,252,12,244,4,4,0,0,31,16,31,0,Moongeist Beam,Meteor Beam,Dazzling Gleam,Trick Room
Groudon,Assault Vest,Genderless,Drought,50,Fire,Brave,252,156,4,4,92,252,31,15,31,17,31,0,Precipice Blades,Heat Crash,High Horsepower,Eruption
Walking Wake,Covert Cloak,Genderless,Protosynthesis,50,Normal,Timid,244,252,4,252,68,196,0,0,18,31,14,0,Hydro Steam,Roar,Snarl,Protect
Raging Bolt,Zap Plate,Genderless,Protosynthesis,50,Electric,Quiet,52,116,204,252,4,68,31,20,31,29,31,28,Thunderclap,Draco Meteor,Thunderbolt,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,252,188,252,212,252,31,0,31,13,31,0,Moonblast,Shadow Ball,Dazzling Gleam,Protect
Incineroar,Rocky Helmet,Female,Intimidate,50,Grass,Impish,252,244,252,28,12,4,0,0,31,0,31,26,Knock Off,Flare Blitz,Parting Shot,Fake Out
Terapagos-Terastal,Covert Cloak,Male,Tera Shell,50,Stellar,Modest,180,252,108,76,92,52,0,15,31,16,31,0,Tera Starstorm,Earth Power,Calm Mind,Protect
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Grass,Jolly,124,220,4,4,4,156,31,15,31,17,31,0,Behemoth Blade,Play Rough,Sacred Sword,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Impish,244,252,172,252,68,20,0,0,18,31,14,0,Light Screen,Reflect,Thunder Wave,Spirit Break
Sinistcha,Rocky Helmet,Genderless,Hospitality,50,Water,Bold,252,116,148,252,108,68,31,0,31,29,31,28,Leaf Storm,Rage Powder,Trick Room,Life Dew
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Modest,4,252,188,252,212,252,31,0,31,13,31,0,Heat Wave,Overheat,Snarl,Psychic
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Jolly,92,252,4,28,4,156,0,0,31,0,31,26,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
Miraidon,Covert Cloak,Genderless,Hadron Engine,50,Electric,Timid,140,252,28,196,20,124,0,15,31,16,31,0,Electro Drift,Dragon Pulse,Parabolic Charge,Calm Mind
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,124,196,4,4,52,132,31,15,31,17,31,0,Protect,Flare Blitz,Collision Course,Flame Charge
Volcarona,Electric Seed,Male,Flame Body,50,Grass,Bold,212,252,196,252,68,100,0,0,18,31,14,0,Protect,Fiery Dance,Giga Drain,Quiver Dance
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Impish,244,4,132,252,116,12,31,0,31,29,31,28,Light Screen,Reflect,Spirit Break,Sucker Punch
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Adamant,252,140,4,252,28,84,31,0,31,13,31,0,Knock Off,Flare Blitz,U-turn,Fake Out
Walking Wake,Life Orb,Genderless,Protosynthesis,50,Water,Timid,76,252,4,196,4,236,0,0,31,0,31,26,Hydro Steam,Draco Meteor,Weather Ball,Dragon Cheer
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Grass,Impish,20,252,236,196,20,252,0,15,31,16,31,0,Protect,Iron Defense,Body Press,Heavy Slam
Ho-Oh,Clear Amulet,Genderless,Regenerator,50,Grass,Adamant,148,236,4,4,52,124,31,15,31,17,31,0,Sacred Fire,Brave Bird,Tailwind,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Jolly,212,252,4,252,68,252,0,0,18,31,14,0,Ice Spinner,Protect,Sucker Punch,Crunch
Dondozo,Leftovers,Female,Unaware,50,Poison,Careful,244,4,52,252,212,12,31,0,31,29,31,28,Protect,Wave Crash,Yawn,Fissure
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Electric,Modest,228,140,44,76,20,140,31,20,31,13,31,0,Thunderclap,Rising Voltage,Electroweb,Draco Meteor
Ting-Lu,Choice Band,Genderless,Vessel of Ruin,50,Water,Adamant,132,236,4,196,60,76,0,0,31,0,31,26,Stomping Tantrum,Earthquake,Throat Chop,Rock Slide
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Impish,20,252,236,196,20,252,0,15,31,16,31,0,Electro Drift,Volt Switch,Dazzling Gleam,Draco Meteor
Incineroar,Assault Vest,Male,Intimidate,50,Water,Adamant,148,236,4,4,52,124,31,15,31,17,31,0,Flare Blitz,Knock Off,U-turn,Fake Out
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Jolly,212,252,4,252,68,252,0,0,18,31,14,0,Moongeist Beam,Moonblast,Calm Mind,Trick Room
Ursaluna,Flame Orb,Male,Guts,50,Fairy,Careful,244,4,52,252,212,12,31,0,31,29,31,28,Headlong Rush,Facade,Earthquake,Protect
Urshifu-Rapid-Strike,Life Orb,Male,Unseen Fist,50,Water,Modest,228,140,44,76,20,140,31,20,31,13,31,0,Surging Strikes,U-turn,Aqua Jet,Detect
Whimsicott,Focus Sash,Male,Prankster,50,Ghost,Adamant,132,236,4,196,60,76,0,0,31,0,31,26,Endeavor,Tailwind,Encore,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Normal,Timid,20,252,4,252,20,252,0,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Ghost,Impish,172,4,252,4,4,76,31,15,31,17,31,0,Body Press,Behemoth Bash,Wide Guard,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Jolly,212,252,4,252,68,252,0,0,18,31,14,0,Ice Spinner,Crunch,Sucker Punch,Protect
Raging Bolt,Zap Plate,Genderless,Protosynthesis,50,Electric,Modest,228,4,20,252,4,4,31,20,31,29,31,28,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,252,36,4,76,204,12,31,20,31,13,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Relaxed,252,236,156,196,100,76,0,0,31,0,31,0,Pollen Puff,Spore,Rage Powder,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Timid,20,252,4,252,20,252,0,0,31,16,31,0,Spirit Break,Reflect,Light Screen,Parting Shot
Kyogre,Choice Specs,Genderless,Drizzle,50,Electric,Impish,172,4,252,4,4,76,31,0,31,17,31,0,Water Spout,Origin Pulse,Hydro Pump,Thunder
Calyrex-Ice,Leftovers,Genderless,As One (Glastrier),50,Water,Jolly,212,252,4,252,68,252,0,0,18,31,14,0,Glacial Lance,Leech Seed,Trick Room,Protect
Landorus,Life Orb,Male,Sheer Force,50,Water,Modest,228,4,20,252,4,4,31,0,31,29,31,28,Earth Power,Sandsear Storm,Substitute,Protect
Ditto,Focus Sash,Female,Imposter,50,Ghost,Adamant,252,36,4,76,204,12,31,30,31,13,31,0,Transform,Grassy Glide,U-turn,Fake Out
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Relaxed,252,236,156,196,100,76,0,0,31,0,31,0,Grassy Glide,Knock Off,U-turn,Fake Out
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,220,252,20,252,4,12,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Calyrex-Shadow,Electric Seed,Genderless,As One (Spectrier),50,Water,Timid,252,4,12,4,84,156,31,0,31,17,31,0,Astral Barrage,Pollen Puff,Disable,Protect
Incineroar,Rocky Helmet,Female,Intimidate,50,Water,Impish,252,252,156,252,100,252,0,0,18,31,14,0,Knock Off,Parting Shot,Brick Break,Fake Out
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,220,156,20,252,132,4,31,0,31,29,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Talonflame,Sharp Beak,Female,Gale Wings,50,Ghost,Jolly,252,220,4,76,4,28,31,30,31,13,31,0,Brave Bird,Feint,Tailwind,Protect
Dragonite,Choice Band,Female,Multiscale,50,Normal,Adamant,132,252,4,196,4,116,0,0,31,0,31,0,Extreme Speed,Low Kick,Aerial Ace,Aqua Jet
Calyrex-Shadow,Choice Specs,Genderless,As One (Spectrier),50,Ghost,Timid,4,252,4,244,4,252,0,0,31,16,31,0,Astral Barrage,Shadow Ball,Expanding Force,Pollen Puff
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,244,4,92,4,84,172,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Whimsicott,Ability Shield,Male,Prankster,50,Ghost,Timid,252,252,4,4,220,28,0,0,18,31,14,0,Moonblast,Cotton Spore,Light Screen,Tailwind
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Jolly,220,252,4,252,132,252,31,0,31,29,31,0,Ice Spinner,Brick Break,Ice Shard,Protect
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Adamant,4,252,4,76,4,252,31,30,31,13,31,0,Surging Strikes,Close Combat,U-turn,Aqua Jet
Maushold-Four,Covert Cloak,Female,Friend Guard,50,Ghost,Impish,252,4,180,196,68,116,0,0,31,0,31,0,Follow Me,Feint,Helping Hand,Taunt
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Timid,4,252,4,252,4,252,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Modest,252,4,52,156,20,28,31,0,31,17,31,0,Moongeist Beam,Moonblast,Calm Mind,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Water,Adamant,252,36,4,4,220,28,0,0,18,31,14,0,Fake Out,Wood Hammer,Grassy Glide,U-turn
Incineroar,Power Bracer,Male,Intimidate,50,Water,Relaxed,252,252,188,252,68,252,31,0,31,29,31,0,Fake Out,Knock Off,Flare Blitz,Parting Shot
Zapdos-Galar,Covert Cloak,Female,Defiant,50,Normal,Adamant,156,244,4,76,12,92,31,30,31,13,31,0,Thunderous Kick,Brave Bird,Taunt,Detect
Sinistcha,Rocky Helmet,Genderless,Hospitality,50,Normal,Bold,252,4,156,196,100,116,0,0,31,0,31,17,Matcha Gotcha,Rage Powder,Trick Room,Life Dew
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Grass,Brave,252,252,100,252,156,252,0,0,31,16,31,0,Protect,Glacial Lance,High Horsepower,Trick Room
Kyogre,Covert Cloak,Genderless,Drizzle,50,Electric,Modest,252,4,220,156,20,36,31,0,31,17,31,0,Protect,Water Spout,Ice Beam,Thunder
Scraggy,Eviolite,Male,Intimidate,50,Poison,Sassy,4,36,252,4,252,28,0,0,18,31,14,0,Fake Out,Foul Play,Coaching,Endeavor
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,132,252,4,252,12,108,31,0,31,29,31,0,Fake Out,Grassy Glide,Wood Hammer,U-turn
Amoonguss,Rocky Helmet,Male,Regenerator,50,Dark,Sassy,236,244,180,76,92,92,31,0,31,13,31,0,Rage Powder,Spore,Pollen Puff,Clear Smog
Sentret,Focus Sash,Male,Frisk,50,Grass,Brave,60,252,196,196,100,116,0,0,31,0,31,0,Follow Me,Knock Off,Sucker Punch,Endeavor
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,252,252,4,252,156,252,0,0,31,16,31,0,Astral Barrage,Encore,Psychic,Protect
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Fairy,Jolly,92,252,220,156,20,164,31,0,31,17,31,0,Behemoth Blade,Play Rough,Sacred Sword,Protect
Weezing,Rocky Helmet,Female,Neutralizing Gas,50,Poison,Impish,252,36,252,4,236,20,0,0,18,31,14,0,Toxic Spikes,Taunt,Gunk Shot,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Ghost,Jolly,132,252,4,252,4,252,31,0,31,29,31,0,Ice Spinner,Crunch,Sucker Punch,Protect
Dragonite,Choice Band,Male,Inner Focus,50,Normal,Adamant,252,252,4,76,92,92,31,0,31,13,31,0,Extreme Speed,Aerial Ace,Outrage,Iron Head
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,60,252,196,196,4,252,0,0,31,0,31,0,Surging Strikes,Close Combat,U-turn,Aqua Jet
Miraidon,Electric Seed,Genderless,Hadron Engine,50,Electric,Modest,180,252,20,236,4,68,0,0,31,16,31,0,Electro Drift,Parabolic Charge,Dragon Pulse,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,244,252,92,156,20,172,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Whimsicott,Rocky Helmet,Male,Prankster,50,Ghost,Bold,244,36,132,4,132,20,0,0,18,31,14,0,Moonblast,Cotton Spore,Light Screen,Tailwind
Urshifu-Rapid-Strike,Assault Vest,Female,Unseen Fist,50,Water,Adamant,92,252,4,252,108,52,31,0,31,29,31,0,Surging Strikes,Close Combat,Drain Punch,Aqua Jet
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,252,252,4,76,92,252,31,0,31,13,31,0,Icicle Crash,Ice Shard,Sucker Punch,Protect
Flutter Mane,Booster Energy,Genderless,Protosynthesis,50,Normal,Timid,132,252,252,196,4,124,0,0,31,0,31,0,Moonblast,Icy Wind,Thunder Wave,Taunt
Giratina-Origin,Griseous Core,Male,Levitate,50,Fire,Adamant,92,252,100,236,36,28,0,0,31,16,31,0,Poltergeist,Breaking Swipe,Shadow Sneak,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,188,252,156,156,20,156,31,0,31,17,31,0,Body Press,Behemoth Bash,Wide Guard,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,244,252,4,4,132,252,0,0,18,31,14,0,Icicle Crash,Crunch,Ice Shard,Protect
Ting-Lu,Assault Vest,Genderless,Vessel of Ruin,50,Poison,Adamant,132,180,100,252,92,4,31,0,31,29,31,0,Earthquake,Ruination,Stomping Tantrum,Heavy Slam
Dondozo,Leftovers,Female,Unaware,50,Grass,Impish,140,252,116,76,252,252,31,0,31,13,31,0,Wave Crash,Yawn,Body Press,Protect
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Modest,252,252,60,100,20,76,0,20,31,0,31,0,Thunderbolt,Draco Meteor,Thunderclap,Protect
Indeedee-F,Focus Sash,Female,Psychic Surge,50,Grass,Bold,252,252,196,236,36,60,0,0,31,16,31,0,Follow Me,Helping Hand,Trick Room,Imprison
Calyrex-Ice,Rocky Helmet,Genderless,As One (Glastrier),50,Grass,Brave,252,252,156,156,4,156,31,0,31,17,31,0,Glacial Lance,High Horsepower,Trick Room,Seed Bomb
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Water,Brave,4,252,4,4,252,252,0,0,18,31,14,6,Surging Strikes,Aqua Jet,U-turn,Close Combat
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,12,252,100,252,244,4,31,0,31,29,31,0,Facade,Headlong Rush,Taunt,Brick Break
Crabominable,Covert Cloak,Female,Hyper Cutter,50,Dark,Brave,4,252,116,76,252,252,31,0,31,13,31,0,Ice Hammer,Close Combat,Wide Guard,Knock Off
Necrozma-Dawn-Wings,Power Herb,Female,Prism Armor,50,Water,Modest,244,252,12,252,20,76,0,0,31,0,31,22,Moongeist Beam,Expanding Force,Trick Room,Meteor Beam
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,236,252,4,244,4,20,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Water,Adamant,252,164,156,156,92,156,31,0,31,17,31,16,Glacial Lance,Trick Room,Protect,Seed Bomb
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,252,4,252,4,236,0,0,18,31,14,6,Heat Wave,Dark Pulse,Snarl,Overheat
Urshifu-Rapid-Strike,Focus Sash,Male,Unseen Fist,50,Stellar,Adamant,4,252,100,252,244,252,31,0,31,29,31,0,Surging Strikes,Close Combat,Aqua Jet,Detect
Ursaluna-Bloodmoon,Life Orb,Male,Mind's Eye,50,Ghost,Modest,252,252,116,252,4,252,31,0,31,13,31,16,Blood Moon,Earth Power,Protect,Hyper Voice
Talonflame,Electric Seed,Female,Gale Wings,50,Flying,Jolly,36,252,4,252,4,212,0,0,31,0,31,22,Tailwind,Sunny Day,Acrobatics,Quick Guard
Kyogre,Choice Specs,Genderless,Drizzle,50,Water,Modest,4,252,4,252,4,252,0,0,31,16,31,0,Water Spout,Origin Pulse,Hydro Pump,Ice Beam
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Normal,Jolly,68,252,4,156,4,180,31,0,31,17,31,16,Behemoth Blade,Play Rough,Sacred Sword,Protect
Iron Jugulis,Booster Energy,Genderless,Quark Drive,50,Fire,Timid,252,252,4,252,132,124,0,0,18,31,14,6,Snarl,Hurricane,Taunt,Tailwind
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fairy,Impish,252,4,156,252,84,12,31,0,31,29,31,0,Drum Beating,U-turn,Grassy Glide,Fake Out
Chien-Pao,Never-Melt Ice,Genderless,Sword of Ruin,50,Ice,Adamant,252,252,4,252,4,252,31,0,31,13,31,16,Ice Spinner,Ruination,Ice Shard,Protect
Volcarona,Utility Umbrella,Male,Flame Body,50,Grass,Timid,252,252,172,4,4,76,0,0,31,0,31,22,Struggle Bug,Rage Powder,Morning Sun,Rain Dance
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Normal,Timid,20,252,100,132,4,252,0,0,31,16,31,0,Astral Barrage,Expanding Force,Pollen Puff,Protect
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Jolly,68,252,4,156,4,252,31,0,31,17,31,16,Flare Blitz,Close Combat,Flame Charge,Protect
Weezing-Galar,Sitrus Berry,Male,Neutralizing Gas,50,Grass,Bold,252,252,124,84,36,12,0,0,18,31,14,6,Dazzling Gleam,Poison Gas,Toxic Spikes,Protect
Dondozo,Leftovers,Female,Unaware,50,Ground,Impish,252,196,4,252,36,20,31,0,31,29,31,0,Body Press,Earthquake,Order Up,Protect
Brute Bonnet,Room Service,Genderless,Protosynthesis,50,Water,Impish,244,4,132,252,124,4,31,0,31,13,31,16,Spore,Seed Bomb,Rage Powder,Sucker Punch
Tatsugiri-Droopy,Focus Sash,Male,Commander,50,Stellar,Modest,124,252,156,172,4,52,0,0,31,0,31,22,Muddy Water,Icy Wind,Draco Meteor,Protect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,100,132,4,252,0,0,31,16,31,0,Protect,Flame Charge,Close Combat,Flare Blitz
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,100,252,132,244,4,28,31,0,31,17,31,16,Protect,Calm Mind,Dazzling Gleam,Moongeist Beam
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,252,148,84,108,12,0,0,18,31,14,6,Spore,Rage Powder,Sucker Punch,Seed Bomb
Incineroar,Rocky Helmet,Female,Intimidate,50,Fairy,Impish,252,196,220,252,36,20,31,0,31,29,31,0,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Fairy,Modest,212,4,4,132,52,108,31,20,31,13,31,16,Thunderclap,Snarl,Electroweb,Dragon Pulse
Rillaboom,Miracle Seed,Male,Grassy Surge,50,Water,Adamant,132,116,20,172,172,68,0,0,31,0,31,22,Fake Out,U-turn,Grassy Glide,Wood Hammer
Dialga,Scope Lens,Genderless,Telepathy,50,Ghost,Modest,252,252,44,76,92,36,0,0,31,16,31,0,Flash Cannon,Draco Meteor,Protect,Trick Room
Giratina,Razor Claw,Genderless,Pressure,50,Ghost,Adamant,124,244,4,244,12,116,31,0,31,17,31,16,Shadow Sneak,Shadow Force,Protect,Earthquake
Incineroar,Covert Cloak,Male,Intimidate,50,Ghost,Careful,244,4,4,84,76,180,0,0,18,31,14,6,Protect,Flare Blitz,Fake Out,Parting Shot
Dragonite,Loaded Dice,Female,Multiscale,50,Steel,Jolly,244,4,4,252,4,252,31,0,31,29,31,0,Protect,Tailwind,Scale Shot,Dragon Cheer
Azumarill,Assault Vest,Female,Huge Power,50,Grass,Careful,252,100,4,132,12,140,31,20,31,13,31,16,Play Rough,Liquidation,Knock Off,Aqua Jet
Iron Jugulis,Booster Energy,Genderless,Quark Drive,50,Steel,Timid,252,116,76,4,84,92,0,0,31,0,31,22,Snarl,Protect,Tailwind,Dragon Cheer
Ho-Oh,Rocky Helmet,Genderless,Regenerator,50,Grass,Impish,252,252,236,76,92,20,0,0,31,16,31,0,Protect,Life Dew,Sacred Fire,Whirlwind
Eternatus,Covert Cloak,Genderless,Pressure,50,Fairy,Calm,196,244,116,244,196,116,31,0,31,17,31,16,Protect,Recover,Cosmic Power,Fire Spin
Quagsire,Leftovers,Male,Water Absorb,50,Fire,Bold,252,4,252,84,4,180,0,0,18,31,14,2,Protect,Recover,Toxic,Earth Power
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Bold,252,4,252,252,4,252,31,0,31,29,31,0,Thunder Wave,Reflect,Light Screen,Foul Play
Ting-Lu,Assault Vest,Genderless,Vessel of Ruin,50,Poison,Careful,252,100,4,132,252,140,31,20,31,13,31,16,Fissure,Snarl,Sand Tomb,Stomping Tantrum
Rhydon,Eviolite,Male,Lightning Rod,50,Fairy,Sassy,252,116,4,4,252,92,0,0,31,0,31,0,Protect,High Horsepower,Counter,Horn Drill
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Adamant,252,116,4,76,36,100,0,0,31,16,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Normal,Timid,196,244,116,252,4,252,31,0,31,17,31,16,Astral Barrage,Psychic,Encore,Protect
Weezing-Galar,Covert Cloak,Male,Neutralizing Gas,50,Water,Calm,252,4,4,12,236,4,0,0,18,31,14,2,Strange Steam,Will-O-Wisp,Taunt,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,52,4,4,196,4,252,31,0,31,29,31,0,Overheat,Dark Pulse,Heat Wave,Snarl
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Water,Impish,252,4,196,132,52,4,31,20,31,13,31,16,Rage Powder,Sucker Punch,Seed Bomb,Spore
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Fairy,Modest,188,116,140,124,52,4,0,20,31,0,31,0,Thunderbolt,Thunderclap,Electroweb,Dragon Pulse
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,116,4,252,36,252,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Calyrex-Ice,Leftovers,Genderless,asone,50,Water,Relaxed,252,244,100,252,156,252,31,0,31,17,31,16,Glacial Lance,Leech Seed,Trick Room,Protect
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Adamant,4,252,4,12,236,252,0,0,18,31,14,2,Surging Strikes,Close Combat,Coaching,U-turn
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,236,4,140,196,116,12,31,0,31,29,31,0,Spirit Break,Thunder Wave,Reflect,Light Screen
Landorus,Life Orb,Male,Sheer Force,50,Poison,Timid,84,4,36,236,4,148,31,20,31,13,31,16,Earth Power,Sludge Bomb,Taunt,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Grass,Impish,252,4,188,124,60,4,0,20,31,0,31,0,Flare Blitz,Knock Off,U-turn,Fake Out
